 # The norm of the isolated state is (3144959.99901697,0.000000000000000E+000)
 # Based on (nx)(ny)(nz) I think there should be     3144960
           1 -5.358370323671021E-007  9.323832761229279E-005
           2 -1.332909690555851E-007  2.324703869476941E-005
           3  8.125938849361547E-008 -1.411584590055940E-005
           4 -4.215352601087779E-006  6.416944795562078E-004
           5 -2.280292147004306E-008  3.602678618567436E-006
           6 -9.757371728026011E-006  1.775083832681046E-003
           7 -1.924084721172840E-007  2.586582119320680E-005
           8 -6.817348634837379E-006  4.284314214041899E-004
           9 -1.868540652635654E-005  3.490002690946438E-003
          10  2.194311505574868E-007 -8.066939060533899E-005
          11 -8.309042368215650E-008 -4.714205370407748E-004
          12 -6.511718805147630E-006  3.495622212705961E-004
          13 -7.745127880020573E-007 -4.208772432450668E-005
          14 -8.075777550383752E-008  1.253045554356204E-005
          15 -3.747099044795484E-005  1.445198328915148E-003
          16  2.949050748706361E-005 -1.173980800079595E-003
          17 -1.796806337291762E-005  3.082267507383400E-003
          18  6.803447051619475E-007 -4.507662742947044E-004
          19 -8.824485605033631E-006 -2.510379251196554E-004
          20 -1.617461339634863E-006 -7.244284751669544E-005
          21  5.113244453861449E-005 -2.328865189701556E-003
          22  1.826792187632700E-005 -2.579183706541574E-003
          23 -4.858590714955659E-006  8.899142572146575E-004
          24 -5.176336217822093E-004  2.796301794600498E-003
          25 -5.827915347306432E-007 -6.898329955468058E-004
          26  1.302608275627011E-004 -1.536079375719957E-003
          27 -2.368579556022702E-006 -1.341905528124308E-004
          28  5.884977617087218E-006 -1.472229672710135E-003
          29 -5.632261797784447E-005 -1.013238160203094E-003
          30 -3.141671391344298E-005  6.519140590085299E-004
          31 -1.011762072342926E-005 -3.206558087310677E-003
          32  3.914732666133883E-005 -4.274750126458410E-003
          33 -3.688422497404369E-006  1.376163685727905E-004
          34 -6.216957229721435E-005  4.244002512614722E-003
          35 -7.060240700478651E-006  9.053389243287670E-004
          36 -6.534650654348388E-006  1.172751778287303E-003
          37  4.654497068648323E-006 -1.069877833535068E-003
          38  1.151786347457139E-004 -3.597107935245497E-003
          39 -1.464182447465032E-006  2.357289689130675E-004
          40  7.236001120505237E-007 -5.357436568762616E-005
          41  7.038732059048552E-007 -8.878623117873138E-005
          42 -2.098095458816445E-006  2.229393143007424E-004
          43 -4.471292008369030E-006  7.659207716403993E-004
          44 -1.115479411833031E-007  1.259217878689040E-005
          45  7.024795689522146E-005 -6.835365168072086E-003
          46 -2.946509937209844E-005  4.796867356974408E-003
          47 -9.238547076279370E-005 -4.992146241783867E-003
          48  7.538599971323956E-006 -1.206894310825058E-003
          49 -3.239686818422156E-006  2.146861132231086E-004
          50 -1.282751900216713E-006  5.167628518197708E-004
          51  4.567690319480732E-006 -3.562607153543188E-004
          52  1.091418152087219E-006 -9.660700436086798E-005
          53  2.027191853322412E-007  7.541220056043352E-005
          54 -3.471664832342614E-005  9.754000145677827E-004
          55 -2.926080710937919E-009 -4.950720541535690E-006
          56  1.050658409887625E-006 -1.490040141661338E-004
          57  3.184617431006554E-009 -7.735763927351682E-004
          58 -6.997352028463997E-005  8.559157057631239E-004
          59  1.456299985238630E-005 -1.139080373475297E-003
          60  3.657789793522228E-005  2.968960749708214E-003
          61  2.132927621596974E-005 -1.112187001513081E-003
          62  4.334324648217668E-006  2.563628584626968E-004
          63 -4.748073954467913E-006  2.999940197659642E-005
          64  3.119139494120153E-004  3.847119166743652E-003
          65 -2.168486137503539E-005 -1.235091352396991E-003
          66 -6.716245492634592E-007 -4.042658171339545E-004
          67 -1.607379272932726E-005 -2.467919484255975E-003
          68  4.697366495124613E-006 -6.191161765976163E-004
          69  7.891544566574839E-006  1.392130561208356E-003
          70 -1.736404979324322E-004 -8.161986507661651E-004
          71 -1.903479802325058E-003 -8.311689311009083E-004
          72  8.517230959780996E-005 -9.776122960897071E-004
          73  6.746816352333017E-006 -2.981845970206454E-004
          74 -2.313397628540318E-005 -2.291603259375226E-004
          75  2.054690217981003E-003 -1.100758666692873E-002
          76 -2.281924858848618E-004  1.906181663726893E-003
          77 -1.665658174873890E-004  1.010618410116873E-003
          78 -7.449290627562575E-004  8.126007045051606E-003
          79 -2.536306424364157E-004  7.928043921105608E-003
          80  4.250483756871325E-005 -1.532899877388342E-003
          81  1.138077560248256E-004 -1.752478551874452E-003
          82  2.346912723838336E-005 -3.405143314942886E-003
          83  2.274368562645898E-007 -5.737617734577548E-005
          84 -3.085339960186832E-004 -1.255343763205612E-003
          85 -1.104110988846737E-005  3.970081218557573E-003
          86  1.009840857581205E-005 -1.533303135778716E-003
          87 -6.986422139043099E-006  7.256037286248964E-004
          88  1.984723110631415E-006 -1.008787121801653E-003
          89 -3.224342501655266E-006  6.011547623800111E-004
          90 -1.554636612245863E-005  2.142923037064459E-003
          91  2.838032179819736E-005 -4.424150256318157E-003
          92  3.709267246555666E-005 -5.995294616621346E-003
          93 -5.356247693962677E-006  6.148158532902359E-004
          94 -1.131082936497168E-005  2.108054706462544E-003
          95  5.886789618061716E-006 -1.184655416949237E-003
          96  2.706267179927173E-006 -4.431741258010898E-004
