1	33	1	real	-0.006	-0.004	0	-0.009	-0.012
1	33	1	imag	-0.001	-0.001	0	-0.002	-0.003
1	34	1	real	-0.074	0.09	-0.031	-0.015	-0.018
1	34	1	imag	-0.046	0.055	-0.019	-0.01	-0.011
1	35	1	real	-0.139	0.18	-0.06	-0.018	-0.021
1	35	1	imag	-0.023	0.029	-0.01	-0.004	-0.004
1	36	1	real	-0.133	0.102	-0.045	-0.076	-0.078
1	36	1	imag	-0.206	0.157	-0.07	-0.119	-0.12
1	37	1	real	0.363	-0.189	0.127	0.301	0.305
1	37	1	imag	0.081	-0.042	0.028	0.068	0.068
1	38	1	real	0.038	-0.023	0.014	0.029	0.032
1	38	1	imag	0.008	-0.004	0.003	0.006	0.007
1	39	1	real	0.528	-0.365	0.225	0.387	0.492
1	39	1	imag	-0.202	0.139	-0.086	-0.149	-0.188
2	3	2	real	-0.47	-0.298	0.09	-0.678	-0.438
2	3	2	imag	0.087	0.055	-0.017	0.125	0.081
2	4	2	real	0	-0.006	-0.001	-0.006	0
2	4	2	imag	0	0.01	0.001	0.011	0
2	5	2	real	-0.509	-0.085	0.108	-0.486	-0.434
2	5	2	imag	0.257	0.043	-0.055	0.245	0.219
2	6	2	real	0	0.004	0.002	0.006	0
2	6	2	imag	0	0.003	0.001	0.004	0
2	7	2	real	0.014	0.321	-0.22	0.116	-0.075
2	7	2	imag	0	-0.01	0.007	-0.004	0.002
2	8	2	real	0.012	-0.007	0.006	0.01	0.013
2	8	2	imag	-0.004	0.002	-0.002	-0.004	-0.005
2	9	2	real	-0.001	-0.009	0.002	-0.008	-0.002
2	9	2	imag	0	0	0	0	0
2	10	2	real	-0.037	0.011	0.034	0.009	-0.022
2	10	2	imag	0.031	-0.009	-0.028	-0.007	0.019
2	11	2	real	-0.077	0.079	-0.06	-0.058	-0.094
2	11	2	imag	-0.001	0.001	-0.001	-0.001	-0.001
2	12	2	real	-0.056	0.065	-0.045	-0.036	-0.068
2	12	2	imag	-0.107	0.124	-0.085	-0.068	-0.129
2	13	2	real	-0.012	0.016	-0.01	-0.006	-0.014
2	13	2	imag	0.018	-0.023	0.015	0.009	0.021
2	14	2	real	0.3	-0.375	0.246	0.171	0.362
2	14	2	imag	0.352	-0.442	0.288	0.198	0.424
2	15	2	real	0.004	-0.007	0.005	0.002	0.005
2	15	2	imag	-0.004	0.007	-0.005	-0.002	-0.005
2	16	2	real	0.015	-0.028	0.015	0.002	0.018
2	16	2	imag	-0.004	0.006	-0.003	-0.001	-0.004
2	17	2	real	0.004	-0.007	0.002	-0.001	0.006
2	17	2	imag	0.005	-0.011	0.003	-0.003	0.008
2	18	2	real	0.001	-0.008	0.002	-0.005	0
2	18	2	imag	-0.003	0.03	-0.009	0.019	0.001
2	19	2	real	0.002	-0.005	0.002	-0.001	0.003
2	19	2	imag	0.006	-0.014	0.007	-0.001	0.008
2	20	2	real	0	-0.019	0.004	-0.014	-0.003
2	20	2	imag	-0.001	0.041	-0.01	0.031	0.007
2	21	2	real	0	0.015	-0.003	0.012	0.003
2	21	2	imag	0	-0.015	0.003	-0.012	-0.003
2	22	2	real	0.001	0.014	-0.002	0.012	0.002
2	22	2	imag	0	0.006	-0.001	0.005	0.001
2	23	2	real	0	-0.008	0.002	-0.007	-0.003
2	23	2	imag	0	-0.001	0	-0.001	0
2	24	2	real	-0.001	-0.003	0	-0.003	-0.002
2	24	2	imag	0.001	0.005	0	0.006	0.004
2	25	2	real	0	0.005	-0.001	0.004	0.001
2	25	2	imag	0	0.007	-0.002	0.006	0.002
2	26	2	real	0.004	-0.003	0.002	0.003	0.005
2	26	2	imag	0	0	0	0	0
2	27	2	real	-0.133	0.089	-0.027	-0.071	-0.084
2	27	2	imag	0.115	-0.077	0.023	0.061	0.072
2	28	2	real	-0.001	0.017	0.006	0.023	0.022
2	28	2	imag	0	0.003	0.001	0.004	0.004
2	29	2	real	0	-0.006	0	-0.006	-0.005
2	29	2	imag	-0.002	-0.119	-0.007	-0.127	-0.101
2	30	2	real	0.001	-0.014	0.004	-0.009	0
2	30	2	imag	0	-0.006	0.002	-0.004	0
2	31	2	real	0.003	-0.001	0.004	0.006	0.01
2	31	2	imag	0.004	-0.001	0.005	0.008	0.013
2	32	2	real	-0.008	0.004	-0.009	-0.012	-0.022
2	32	2	imag	0.001	0	0.001	0.001	0.002
2	33	2	real	0.002	-0.005	0.001	-0.003	-0.001
2	33	2	imag	-0.002	0.006	-0.001	0.003	0.001
2	34	2	real	0.002	0.013	0.008	0.023	0.031
2	34	2	imag	-0.001	-0.008	-0.004	-0.014	-0.018
2	35	2	real	0	0.017	0.008	0.026	0.038
2	35	2	imag	-0.001	-0.023	-0.011	-0.035	-0.05
2	36	2	real	0.026	-0.011	0.026	0.041	0.071
2	36	2	imag	-0.002	0.001	-0.002	-0.004	-0.006
2	37	2	real	-0.092	0.059	-0.042	-0.075	-0.095
2	37	2	imag	0.108	-0.068	0.049	0.089	0.112
2	38	2	real	-0.012	0.007	-0.005	-0.009	-0.011
2	38	2	imag	0.014	-0.009	0.006	0.011	0.014
2	39	2	real	-0.057	0.031	-0.018	-0.044	-0.045
2	39	2	imag	0.476	-0.247	0.152	0.381	0.37
3	4	3	real	0.001	0.015	0.002	0.017	0.001
3	4	3	imag	-0.001	-0.017	-0.002	-0.02	-0.001
3	5	3	real	-0.038	-0.421	0.131	-0.328	-0.026
3	5	3	imag	0.011	0.123	-0.038	0.096	0.008
3	6	3	real	0	0.005	-0.004	0.001	0
3	6	3	imag	0	0.005	-0.004	0.001	0
3	7	3	real	0.165	-0.142	0.008	0.031	0.196
3	7	3	imag	0.025	-0.022	0.001	0.005	0.03
3	8	3	real	-0.015	0.003	-0.007	-0.019	-0.019
3	8	3	imag	0.003	0	0.001	0.003	0.003
3	9	3	real	0.001	0.001	0	0.002	0.003
3	9	3	imag	0	0	0	0.001	0.001
3	10	3	real	0.024	-0.342	0.248	-0.07	0.236
3	10	3	imag	-0.013	0.19	-0.138	0.039	-0.132
3	11	3	real	0.029	0.026	-0.018	0.037	0.014
3	11	3	imag	0.006	0.005	-0.004	0.007	0.003
3	12	3	real	0.004	0.007	-0.007	0.005	0
3	12	3	imag	0.013	0.023	-0.021	0.015	0.002
3	13	3	real	0	0.001	-0.002	-0.001	-0.002
3	13	3	imag	0	-0.001	0.003	0.001	0.002
3	14	3	real	0.005	-0.025	0.041	0.02	0.021
3	14	3	imag	0.008	-0.044	0.07	0.035	0.037
3	15	3	real	0.005	0.001	0.001	0.008	0.005
3	15	3	imag	-0.004	-0.001	-0.001	-0.005	-0.004
3	16	3	real	0.015	0.008	0.003	0.026	0.014
3	16	3	imag	-0.001	0	0	-0.001	-0.001
3	17	3	real	0.002	0.004	0	0.005	0
3	17	3	imag	0.003	0.008	-0.001	0.01	0.001
3	18	3	real	0.014	0.007	0.001	0.023	0.015
3	18	3	imag	-0.029	-0.016	-0.003	-0.048	-0.032
3	19	3	real	0.003	0	0.001	0.004	0.003
3	19	3	imag	0.022	0.003	0.005	0.03	0.019
3	20	3	real	0.031	0.015	0.003	0.049	0.033
3	20	3	imag	-0.045	-0.021	-0.004	-0.07	-0.048
3	21	3	real	-0.019	-0.01	-0.002	-0.031	-0.021
3	21	3	imag	0.013	0.007	0.001	0.022	0.015
3	22	3	real	-0.013	-0.006	-0.002	-0.02	-0.014
3	22	3	imag	-0.009	-0.004	-0.001	-0.014	-0.009
3	23	3	real	0.008	0.008	0	0.016	0.011
3	23	3	imag	0.002	0.002	0	0.003	0.002
3	24	3	real	0.003	0.005	0	0.008	0.005
3	24	3	imag	-0.003	-0.005	0	-0.008	-0.005
3	25	3	real	-0.003	-0.002	0	-0.006	-0.004
3	25	3	imag	-0.008	-0.006	0	-0.014	-0.01
3	26	3	real	0.006	-0.006	0.002	0.003	0.003
3	26	3	imag	0.001	-0.001	0	0	0
3	27	3	real	-0.062	0.03	-0.007	-0.039	-0.028
3	27	3	imag	0.036	-0.018	0.004	0.023	0.017
3	28	3	real	0.006	-0.034	0.007	-0.021	-0.013
3	28	3	imag	0.002	-0.013	0.003	-0.008	-0.005
3	29	3	real	0.001	-0.022	0.004	-0.016	-0.01
3	29	3	imag	-0.01	0.167	-0.033	0.124	0.076
3	30	3	real	0.008	0.01	0	0.018	0.007
3	30	3	imag	0.006	0.007	0	0.013	0.005
3	31	3	real	0.011	-0.009	0.004	0.005	0.005
3	31	3	imag	0.021	-0.018	0.007	0.01	0.01
3	32	3	real	-0.034	0.025	-0.011	-0.02	-0.018
3	32	3	imag	-0.003	0.002	-0.001	-0.002	-0.001
3	33	3	real	0.004	0.002	0	0.006	0.005
3	33	3	imag	-0.003	-0.002	0	-0.005	-0.004
3	34	3	real	0.03	-0.046	0.014	-0.002	0.004
3	34	3	imag	-0.011	0.017	-0.005	0.001	-0.001
3	35	3	real	0.035	-0.058	0.018	-0.006	-0.001
3	35	3	imag	-0.032	0.053	-0.016	0.006	0
3	36	3	real	0.102	-0.081	0.034	0.055	0.051
3	36	3	imag	0.01	-0.008	0.003	0.005	0.005
3	37	3	real	-0.115	0.047	-0.032	-0.1	-0.068
3	37	3	imag	0.094	-0.038	0.026	0.081	0.055
3	38	3	real	-0.011	0.005	-0.003	-0.01	-0.006
3	38	3	imag	0.01	-0.004	0.003	0.008	0.005
3	39	3	real	-0.065	0.027	-0.019	-0.057	-0.026
3	39	3	imag	0.208	-0.087	0.06	0.181	0.082
4	5	4	real	0.001	-0.005	0.004	-0.001	0
4	5	4	imag	0	-0.003	0.002	0	0
4	6	4	real	-0.001	-0.022	0.005	-0.018	0
4	6	4	imag	0.008	0.23	-0.05	0.187	-0.002
4	7	4	real	0.001	0.005	0.001	0.007	0
4	7	4	imag	0.001	0.007	0.002	0.01	0
4	8	4	real	0	0	0	0	0
4	8	4	imag	0	0	0	0	0
4	9	4	real	0.14	-0.045	0.034	0.129	0.066
4	9	4	imag	0.272	-0.088	0.066	0.25	0.129
4	10	4	real	-0.003	0.006	0.002	0.005	-0.001
4	10	4	imag	-0.001	0.002	0.001	0.001	0
4	11	4	real	0	0	0	0	0
4	11	4	imag	0	0	0	0	0
4	12	4	real	0	0	0	0	0
4	12	4	imag	0	0	0	0	0
4	13	4	real	0	0	0	0	0
4	13	4	imag	0	0	0	0	0
4	14	4	real	0	0	0	0	0
4	14	4	imag	0.001	-0.001	0	0	0
4	15	4	real	-0.001	0.01	0.003	0.012	-0.003
4	15	4	imag	0	0.003	0.001	0.003	-0.001
4	16	4	real	0.001	-0.006	-0.002	-0.006	0.002
4	16	4	imag	0.001	-0.006	-0.002	-0.006	0.002
4	17	4	real	-0.003	0.018	0.006	0.02	-0.005
4	17	4	imag	0.008	-0.042	-0.013	-0.048	0.011
4	18	4	real	0	0	0	0	0
4	18	4	imag	0	0	0	0	0
4	19	4	real	0	0	0	0	0
4	19	4	imag	0	0	0	0	0
4	20	4	real	0	0.001	-0.001	-0.001	-0.001
4	20	4	imag	0	0	0	0	0
4	21	4	real	-0.004	0.004	-0.003	-0.003	-0.005
4	21	4	imag	-0.001	0.001	-0.001	-0.001	-0.001
4	22	4	real	0	0	0	0	0
4	22	4	imag	0.002	-0.002	0.001	0.001	0.002
4	23	4	real	-0.001	0.001	-0.001	-0.001	-0.001
4	23	4	imag	-0.002	0.002	-0.001	-0.001	-0.002
4	24	4	real	0.002	-0.002	0.001	0.001	0.002
4	24	4	imag	0	0	0	0	0
4	25	4	real	0.001	-0.001	0.001	0.001	0.001
4	25	4	imag	-0.002	0.002	-0.001	-0.001	-0.002
4	26	4	real	0	0	0	0	0
4	26	4	imag	0.001	-0.001	0	0	0.001
4	27	4	real	-0.009	0.011	-0.005	-0.003	-0.008
4	27	4	imag	-0.003	0.004	-0.002	-0.001	-0.003
4	28	4	real	0.27	-0.295	0.16	0.135	0.247
4	28	4	imag	0.711	-0.778	0.422	0.355	0.651
4	29	4	real	-0.178	0.187	-0.102	-0.093	-0.165
4	29	4	imag	0.118	-0.124	0.067	0.062	0.109
4	30	4	real	-0.103	0.089	-0.05	-0.064	-0.098
4	30	4	imag	-0.938	0.816	-0.458	-0.58	-0.89
4	31	4	real	0.013	-0.01	0.006	0.009	0.013
4	31	4	imag	-0.034	0.026	-0.015	-0.023	-0.033
4	32	4	real	0.016	-0.012	0.007	0.011	0.016
4	32	4	imag	0.021	-0.016	0.01	0.015	0.021
4	33	4	real	0.026	-0.019	0.011	0.018	0.026
4	33	4	imag	0.004	-0.003	0.002	0.003	0.004
4	34	4	real	0.019	-0.013	0.008	0.014	0.019
4	34	4	imag	0.011	-0.007	0.004	0.008	0.011
4	35	4	real	0.028	-0.019	0.011	0.021	0.027
4	35	4	imag	0.003	-0.002	0.001	0.002	0.003
4	36	4	real	0.019	-0.012	0.008	0.015	0.019
4	36	4	imag	0.027	-0.017	0.01	0.021	0.027
4	37	4	real	-0.002	-0.003	0	-0.004	-0.002
4	37	4	imag	0	0	0	-0.001	0
4	38	4	real	-0.007	-0.002	-0.001	-0.01	-0.009
4	38	4	imag	-0.001	0	0	-0.002	-0.001
4	39	4	real	-0.001	0	-0.001	-0.002	-0.001
4	39	4	imag	0	0	0	0.001	0
5	6	5	real	0	-0.004	0	-0.004	0
5	6	5	imag	0	-0.008	0	-0.007	0
5	7	5	real	0.059	0.333	-0.139	0.252	0.035
5	7	5	imag	0.027	0.155	-0.065	0.117	0.016
5	8	5	real	0.027	0.002	0.005	0.034	0.023
5	8	5	imag	0.003	0	0.001	0.004	0.003
5	9	5	real	-0.004	-0.011	0.004	-0.011	-0.003
5	9	5	imag	-0.003	-0.006	0.003	-0.006	-0.002
5	10	5	real	-0.097	-0.247	0.097	-0.247	-0.035
5	10	5	imag	0.022	0.056	-0.022	0.056	0.008
5	11	5	real	-0.061	0.028	-0.029	-0.063	-0.035
5	11	5	imag	-0.032	0.014	-0.015	-0.033	-0.018
5	12	5	real	-0.001	0.001	-0.001	-0.001	0
5	12	5	imag	-0.066	0.038	-0.038	-0.065	-0.009
5	13	5	real	-0.008	0.009	-0.006	-0.005	0.002
5	13	5	imag	0.005	-0.005	0.004	0.003	-0.001
5	14	5	real	0.039	-0.033	0.029	0.035	-0.017
5	14	5	imag	0.161	-0.137	0.12	0.144	-0.069
5	15	5	real	-0.007	-0.002	-0.001	-0.01	-0.012
5	15	5	imag	0.002	0.001	0	0.003	0.004
5	16	5	real	-0.015	-0.005	0	-0.02	-0.026
5	16	5	imag	-0.003	-0.001	0	-0.005	-0.006
5	17	5	real	0	0	0.001	0.001	0
5	17	5	imag	0	-0.001	0.004	0.002	-0.002
5	18	5	real	-0.03	-0.007	-0.004	-0.041	-0.038
5	18	5	imag	0.033	0.008	0.004	0.046	0.043
5	19	5	real	0.004	-0.001	0.001	0.005	0.005
5	19	5	imag	-0.031	0.006	-0.008	-0.033	-0.036
5	20	5	real	-0.063	-0.006	-0.012	-0.082	-0.076
5	20	5	imag	0.051	0.005	0.01	0.066	0.062
5	21	5	real	0.033	0.004	0.006	0.043	0.04
5	21	5	imag	-0.011	-0.001	-0.002	-0.014	-0.013
5	22	5	real	0.013	0.002	0.002	0.017	0.016
5	22	5	imag	0.016	0.002	0.003	0.022	0.02
5	23	5	real	-0.012	-0.004	-0.002	-0.018	-0.016
5	23	5	imag	-0.007	-0.002	-0.001	-0.01	-0.008
5	24	5	real	-0.006	-0.007	0.001	-0.012	-0.008
5	24	5	imag	0.003	0.004	0	0.006	0.005
5	25	5	real	0.002	0	0	0.002	0.002
5	25	5	imag	0.016	0.002	0.003	0.021	0.019
5	26	5	real	-0.011	0.011	-0.006	-0.006	-0.01
5	26	5	imag	-0.005	0.005	-0.003	-0.003	-0.005
5	27	5	real	0.634	-0.698	0.408	0.344	0.562
5	27	5	imag	-0.16	0.176	-0.103	-0.087	-0.141
5	28	5	real	0.027	0.008	0.011	0.045	0.037
5	28	5	imag	0.02	0.006	0.008	0.034	0.027
5	29	5	real	0.047	0.028	0.016	0.09	0.072
5	29	5	imag	-0.106	-0.063	-0.036	-0.204	-0.164
5	30	5	real	-0.005	0	0	-0.005	-0.006
5	30	5	imag	-0.006	0.001	0	-0.006	-0.007
5	31	5	real	-0.002	0.001	0	0	-0.001
5	31	5	imag	-0.009	0.004	0.002	-0.003	-0.004
5	32	5	real	0.015	-0.006	-0.002	0.006	0.009
5	32	5	imag	0.006	-0.002	-0.001	0.002	0.003
5	33	5	real	-0.005	-0.005	0	-0.01	-0.008
5	33	5	imag	0.002	0.002	0	0.004	0.003
5	34	5	real	-0.004	0.026	0.006	0.028	0.016
5	34	5	imag	0	-0.002	0	-0.002	-0.001
5	35	5	real	-0.001	0.046	0.009	0.053	0.033
5	35	5	imag	0	-0.022	-0.004	-0.026	-0.016
5	36	5	real	-0.047	0.021	0.005	-0.021	-0.025
5	36	5	imag	-0.019	0.009	0.002	-0.008	-0.01
5	37	5	real	0.059	-0.019	-0.008	0.032	0.049
5	37	5	imag	-0.025	0.008	0.003	-0.014	-0.021
5	38	5	real	0.004	-0.002	-0.001	0.001	0.003
5	38	5	imag	-0.002	0.001	0	-0.001	-0.001
5	39	5	real	-0.015	-0.016	-0.017	-0.047	-0.008
5	39	5	imag	0.022	0.024	0.025	0.071	0.011
6	7	6	real	-0.002	-0.005	0.003	-0.005	-0.002
6	7	6	imag	0.002	0.004	-0.002	0.004	0.002
6	8	6	real	0	0	0	0	0
6	8	6	imag	0	0	0	0	0
6	9	6	real	0.031	0.263	-0.136	0.158	0.013
6	9	6	imag	-0.02	-0.169	0.087	-0.102	-0.008
6	10	6	real	0.001	-0.001	0	0	0.001
6	10	6	imag	-0.004	0.004	-0.001	-0.001	-0.003
6	11	6	real	0	0	0	0	0
6	11	6	imag	0	0	0	0	0
6	12	6	real	0	0	0	0	0
6	12	6	imag	0	0	0	0	0
6	13	6	real	0	0	0	0	0
6	13	6	imag	0	0	0	0	0
6	14	6	real	-0.004	0.001	-0.001	-0.004	-0.001
6	14	6	imag	-0.001	0	0	-0.001	0
6	15	6	real	-0.007	0.005	-0.003	-0.005	0.002
6	15	6	imag	0.046	-0.034	0.023	0.034	-0.01
6	16	6	real	0.021	-0.017	0.011	0.016	-0.006
6	16	6	imag	-0.025	0.019	-0.013	-0.018	0.007
6	17	6	real	0.161	-0.138	0.086	0.109	-0.081
6	17	6	imag	0.051	-0.043	0.027	0.034	-0.025
6	18	6	real	0	0	0	0	0
6	18	6	imag	0	0	0	0	0.001
6	19	6	real	0	0	0	0	0
6	19	6	imag	0	0	0	0	0
6	20	6	real	0.001	0	0	0.001	0.001
6	20	6	imag	0.003	0	0	0.003	0.005
6	21	6	real	-0.002	0	0	-0.002	-0.003
6	21	6	imag	0.014	0	0.003	0.016	0.02
6	22	6	real	0.005	0	0.001	0.006	0.008
6	22	6	imag	-0.001	0	0	-0.001	-0.002
6	23	6	real	-0.004	0	-0.001	-0.005	-0.006
6	23	6	imag	0.003	0	0	0.003	0.004
6	24	6	real	0	0	0	0	0
6	24	6	imag	-0.005	0	-0.001	-0.006	-0.006
6	25	6	real	-0.005	0	-0.001	-0.006	-0.007
6	25	6	imag	-0.002	0	0	-0.002	-0.003
6	26	6	real	0.001	0	0	0.001	0.002
6	26	6	imag	-0.001	0	0	-0.001	-0.001
6	27	6	real	-0.001	0.002	-0.001	0	-0.001
6	27	6	imag	0.003	-0.006	0.005	0.002	0.004
6	28	6	real	0.042	0.047	-0.035	0.053	0.045
6	28	6	imag	-0.021	-0.023	0.017	-0.026	-0.022
6	29	6	real	0.007	0.01	-0.004	0.013	0.006
6	29	6	imag	0.009	0.012	-0.005	0.016	0.008
6	30	6	real	0.029	-0.012	-0.015	0.001	0.028
6	30	6	imag	-0.006	0.003	0.003	0	-0.006
6	31	6	real	-0.009	0.002	-0.004	-0.011	-0.011
6	31	6	imag	-0.003	0.001	-0.001	-0.003	-0.003
6	32	6	real	0.007	-0.002	0.004	0.009	0.009
6	32	6	imag	-0.007	0.002	-0.003	-0.008	-0.008
6	33	6	real	0.001	0	0	0.001	0.001
6	33	6	imag	-0.008	0.003	-0.004	-0.009	-0.01
6	34	6	real	0	-0.001	0.001	0	0
6	34	6	imag	0	0.002	-0.002	0.001	0
6	35	6	real	0	0	0	0	0
6	35	6	imag	0.004	0.003	-0.002	0.005	0.003
6	36	6	real	0.003	-0.004	0.004	0.002	0.005
6	36	6	imag	-0.003	0.004	-0.003	-0.002	-0.004
6	37	6	real	0	0	0	0	0
6	37	6	imag	0.001	-0.004	0.002	-0.001	0.002
6	38	6	real	-0.002	0.001	-0.001	-0.002	-0.002
6	38	6	imag	0.028	-0.012	0.012	0.028	0.034
6	39	6	real	-0.001	-0.001	0	-0.002	-0.001
6	39	6	imag	-0.002	-0.002	0.001	-0.004	-0.002
7	8	7	real	0.057	0.029	-0.003	0.083	0.055
7	8	7	imag	-0.019	-0.01	0.001	-0.028	-0.018
7	9	7	real	-0.001	-0.019	0.009	-0.011	0.002
7	9	7	imag	0	-0.001	0.001	-0.001	0
7	10	7	real	0.349	-0.342	0.232	0.239	0.52
7	10	7	imag	-0.27	0.265	-0.18	-0.185	-0.403
7	11	7	real	-0.139	-0.058	0.008	-0.189	-0.145
7	11	7	imag	-0.006	-0.002	0	-0.008	-0.006
7	12	7	real	-0.041	-0.046	0.02	-0.067	-0.038
7	12	7	imag	-0.085	-0.094	0.04	-0.138	-0.079
7	13	7	real	-0.007	-0.009	0.005	-0.012	-0.006
7	13	7	imag	0.01	0.013	-0.007	0.016	0.008
7	14	7	real	0.088	0.26	-0.139	0.209	0.058
7	14	7	imag	0.11	0.325	-0.174	0.261	0.073
7	15	7	real	-0.013	0.004	-0.005	-0.014	-0.015
7	15	7	imag	0.012	-0.004	0.005	0.013	0.014
7	16	7	real	-0.038	0.016	-0.017	-0.038	-0.043
7	16	7	imag	0.008	-0.003	0.003	0.008	0.009
7	17	7	real	-0.003	0.006	-0.002	0.001	-0.001
7	17	7	imag	-0.004	0.008	-0.003	0.001	-0.002
7	18	7	real	-0.024	0	-0.005	-0.029	-0.026
7	18	7	imag	0.081	-0.001	0.017	0.097	0.088
7	19	7	real	-0.017	0.005	-0.005	-0.018	-0.018
7	19	7	imag	-0.055	0.015	-0.018	-0.058	-0.058
7	20	7	real	-0.059	0.001	-0.012	-0.071	-0.064
7	20	7	imag	0.121	-0.001	0.025	0.144	0.13
7	21	7	real	0.043	-0.001	0.009	0.051	0.046
7	21	7	imag	-0.041	0.001	-0.008	-0.048	-0.044
7	22	7	real	0.034	-0.002	0.008	0.04	0.037
7	22	7	imag	0.017	-0.001	0.004	0.02	0.018
7	23	7	real	-0.022	-0.004	-0.003	-0.029	-0.024
7	23	7	imag	-0.001	0	0	-0.002	-0.001
7	24	7	real	-0.008	-0.003	0	-0.011	-0.009
7	24	7	imag	0.011	0.004	0	0.015	0.012
7	25	7	real	0.012	0.001	0.002	0.015	0.013
7	25	7	imag	0.02	0.002	0.003	0.025	0.021
7	26	7	real	-0.013	0.009	-0.006	-0.011	-0.013
7	26	7	imag	0	0	0	0	0
7	27	7	real	0.042	0.007	-0.016	0.032	0.019
7	27	7	imag	-0.034	-0.006	0.013	-0.026	-0.016
7	28	7	real	0.003	0.044	-0.016	0.031	0.011
7	28	7	imag	0.001	0.009	-0.003	0.006	0.002
7	29	7	real	-0.001	-0.003	0.001	-0.003	-0.002
7	29	7	imag	-0.054	-0.174	0.066	-0.162	-0.09
7	30	7	real	-0.016	0.009	-0.006	-0.013	-0.016
7	30	7	imag	-0.008	0.005	-0.003	-0.006	-0.008
7	31	7	real	-0.025	0.019	-0.013	-0.019	-0.022
7	31	7	imag	-0.034	0.026	-0.018	-0.026	-0.03
7	32	7	real	0.062	-0.044	0.031	0.049	0.055
7	32	7	imag	-0.004	0.003	-0.002	-0.003	-0.004
7	33	7	real	-0.01	-0.001	-0.002	-0.013	-0.011
7	33	7	imag	0.011	0.001	0.002	0.014	0.012
7	34	7	real	-0.035	0.055	-0.031	-0.011	-0.024
7	34	7	imag	0.019	-0.03	0.017	0.006	0.013
