1 0.982829448187862	0.982829660238235	0.982829644801799	0.982829660238186	0.982829563797850	0.982829600677769	0.982829658887436	0.982829733197712	0.982829489545499	0.982829560722943	0.982829676375089	0.982829560724783	0.982829563797132	0.982829733195583	0.982829658886736	0.982829600677723
2 0.998322625369457	0.998322466729697	0.998322513518639	0.998322466730010	0.998322563800513	0.998322519549500	0.998322464599952	0.998322416151455	0.998322551434155	0.998322532285515	0.998322468477205	0.998322532285840	0.998322563800252	0.998322416151376	0.998322464600080	0.998322519549389
3 0.994477946202143	0.994477985009469	0.994477931811229	0.994477985008680	0.994477941661370	0.994477962025086	0.994477922974284	0.994477945438405	0.994477989064558	0.994477919508282	0.994477892198611	0.994477919508560	0.994477941661339	0.994477945439318	0.994477922974085	0.994477962025123
4 0.999924145526119	0.999924137735285	0.999924132044929	0.999924137735195	0.999924146937270	0.999924138981312	0.999924130261576	0.999924137794373	0.999924146276757	0.999924138408019	0.999924132497325	0.999924138407732	0.999924146937294	0.999924137794576	0.999924130261521	0.999924138981431
5 0.989035868460654	0.989035879720543	0.989036000720153	0.989035879721910	0.989035822719775	0.989035910980842	0.989036057859714	0.989035873502881	0.989035877277434	0.989035922229416	0.989036012137175	0.989035922228396	0.989035822721394	0.989035873504262	0.989036057861391	0.989035910981314
6 0.998297428376653	0.998296983853867	0.998296577199533	0.998296983853078	0.998297402592475	0.998296997296632	0.998296612844407	0.998296993289873	0.998297404494893	0.998297020437138	0.998296610121403	0.998297020437210	0.998297402591332	0.998296993289366	0.998296612844059	0.998296997296595
7 0.982969328499763	0.982980520424597	0.982991497821991	0.982980520424947	0.982975575440081	0.982985532410727	0.982995442044112	0.982985589988691	0.982981851399211	0.982990603133128	0.982999246028870	0.982990603131018	0.982975575439283	0.982985589985694	0.982995442044122	0.982985532410326
8 4.196930881574286E-004	5.087388247781737E-004	2.717998178721192E-003	5.087388247828694E-004	4.620318550209121E-004	6.012071048356410E-004	5.119256898395828E-003	5.927676672852535E-004	3.933450044109174E-004	7.043452011039962E-004	0.983042213757029	7.043452011054664E-004	4.620318550186161E-004	5.927676672861571E-004	5.119256898420152E-003	6.012071048344075E-004
9 0.985456622433400	0.985204656771222	9.862074841550941E-004	0.985204656771078	0.985457511633793	0.985240922835954	2.529892892059081E-003	0.985208536733243	1.642632200278057E-003	3.305244576031164E-003	0.883901571661091	3.305244576025271E-003	0.985457511633793	0.985208536733324	2.529892892062630E-003	0.985240922836216
10 0.982261188931224	0.982051440928847	0.984700936292299	0.982051440929206	0.945040715368340	0.979048692120600	0.983312584164996	0.978823169663273	0.985469166290429	0.985192692431775	7.618031630610370E-002	0.985192692431330	0.945040715368904	0.978823169663205	0.983312584165332	0.979048692120225
11 1.620978233336108E-002	1.907701193195867E-003	0.981438095643018	1.907701193195340E-003	3.854568923102830E-002	4.467049946897183E-003	0.978437995629226	4.798902618877960E-003	0.982295688314500	0.980518456083566	1.028784074746794E-003	0.980518456083613	3.854568923100948E-002	4.798902618879840E-003	0.978437995628719	4.467049946899260E-003
12 8.847036245023957E-003	3.784382184773351E-002	0.900470191602868	3.784382184775006E-002	2.734537028730104E-002	1.593134198494419E-003	3.868723911317977E-003	1.576632621252448E-003	0.745230521597872	1.966976215393811E-003	2.036493574710222E-002	1.966976215389088E-003	2.734537028732015E-002	1.576632621252808E-003	3.868723911322053E-003	1.593134198495546E-003
13 1.334381161715683E-004	4.340273096738918E-002	4.606426743577893E-002	4.340273096739322E-002	0.939449770723509	0.109309373661089	6.042830178749006E-004	0.106818361374389	1.886115475871098E-002	1.159691219038929E-002	7.140246380644662E-003	1.159691219038675E-002	0.939449770724014	0.106818361374386	6.042830178794728E-004	0.109309373661004
14 0.945121414234921	2.438134352141023E-004	2.237447931021910E-002	2.438134352145623E-004	1.723724509041161E-002	0.857465776048955	0.937137675017726	0.859424820641408	0.209713526198381	0.899941701523182	0.956584620372769	0.899941701523239	1.723724509038426E-002	0.859424820639729	0.937137675016599	0.857465776049180
15 4.648307330621837E-003	0.890357717565586	7.016578958785195E-003	0.890357717565612	6.755052993633806E-003	3.691738759778857E-003	2.618552100079727E-002	3.637110177061379E-003	0.974987511646624	1.056020084653500E-002	0.945397949204490	1.056020084651506E-002	6.755052993624972E-003	3.637110177069803E-003	2.618552100095421E-002	3.691738759773368E-003
16 4.359211043684772E-003	0.978173576421559	1.569861478874192E-003	0.978173576421535	0.958514558245407	0.977468012413901	1.347869085678875E-002	0.977382365551098	2.331183488120465E-003	5.197045965404185E-002	2.503531689774795E-002	5.197045965418898E-002	0.958514558245464	0.977382365552213	1.347869085676329E-002	0.977468012412597
17 0.975647643732271	5.487000401686326E-003	1.221015232137536E-003	5.487000401686581E-003	6.422189705238163E-003	4.961250802273716E-003	0.973563456479888	5.974859470316767E-003	4.303064675113186E-004	0.978997403955975	8.249020158491475E-004	0.978997403953995	6.422189705213616E-003	5.974859470322847E-003	0.973563456479873	4.961250802286756E-003
18 5.426056243389711E-003	1.180050062997506E-003	3.532005778108339E-003	1.180050062999444E-003	5.873747080253622E-004	6.843554246156564E-004	5.783150910742101E-003	4.448699721529642E-004	2.988598654925434E-003	1.796602304153618E-003	8.988365830076074E-003	1.796602304155334E-003	5.873747080245637E-004	4.448699721533866E-004	5.783150910742217E-003	6.843554246158632E-004
19 1.029348653617303E-003	1.954913096439142E-004	0.974381445206201	1.954913096454223E-004	4.979657879956778E-004	4.194391295901234E-003	1.108450640473484E-003	3.949804045161747E-003	2.405235773673947E-003	4.827268763330635E-003	2.199331038949382E-002	4.827268763334338E-003	4.979657879954591E-004	3.949804045157398E-003	1.108450640464741E-003	4.194391295903644E-003
20 1.507612921949113E-002	5.407881126160203E-003	1.459811019108549E-002	5.407881126169324E-003	9.318176376136121E-004	6.714434940897528E-004	5.321878105538702E-004	5.894818291007219E-004	2.889299505710645E-003	3.383313454068682E-004	2.006405578655032E-002	3.383313454067257E-004	9.318176376154984E-004	5.894818291007525E-004	5.321878105548400E-004	6.714434940901253E-004
21 2.134675619065314E-003	9.506356774245507E-004	5.660474769189714E-004	9.506356774300090E-004	1.982460283873919E-002	5.600812103554529E-003	2.186889000190459E-004	5.327737912338999E-003	3.001994232754737E-004	2.794313389013201E-003	8.060142874786436E-004	2.794313389014849E-003	1.982460283872874E-002	5.327737912354259E-003	2.186889000160899E-004	5.600812103563867E-003
22 4.628696713184653E-004	5.775280949227394E-004	5.310140237141174E-004	5.775280949230227E-004	1.974698337548367E-003	8.910513434662673E-004	5.671783136184795E-002	1.199856623592280E-003	4.204896501389881E-002	6.444705115769941E-004	1.471616423678148E-004	6.444705115779602E-004	1.974698337544889E-003	1.199856623595459E-003	5.671783136191686E-002	8.910513434656397E-004
23 5.076116272600309E-004	1.294825034408893E-002	1.277531696505654E-003	1.294825034415078E-002	4.302927585055094E-004	1.411782859109280E-002	3.936022621741646E-003	1.510260947694381E-002	1.323189281851548E-003	1.565885641112982E-003	4.063559479427348E-004	1.565885641117383E-003	4.302927585064562E-004	1.510260947692854E-002	3.936022621714204E-003	1.411782859106018E-002
24 6.432814896373775E-004	2.440875491303845E-002	3.050768991421090E-002	2.440875491303905E-002	5.070736943956423E-003	7.924568132740490E-003	0.990183716169136	8.466672352071025E-003	8.628493771258036E-004	3.956733888068888E-002	0.989795633066862	3.956733888072587E-002	5.070736943920723E-003	8.466672352068277E-003	0.990183716169548	7.924568132745658E-003
25 4.922876245732517E-004	0.267978875494747	1.557132422175307E-003	0.267978875494670	0.987398860842830	3.658651823250551E-003	2.457035859955849E-002	2.933341716009405E-003	1.396244359008997E-003	6.188599026586057E-003	0.103489218289674	6.188599026583684E-003	0.987398860842776	2.933341716012559E-003	2.457035859941617E-002	3.658651823257167E-003
26 5.083704625866062E-004	0.724922816539524	0.996868251698152	0.724922816539679	7.844314264545099E-002	0.992691108870882	2.289744304054296E-003	0.992182672610047	1.388628000213210E-003	0.991570845514651	5.762935089598941E-003	0.991570845514870	7.844314264578398E-002	0.992182672609892	2.289744304051980E-003	0.992691108871325
27 0.996672244901320	0.285028567886372	0.969525623203893	0.285028567886155	5.175166136789019E-003	0.116766045580887	0.982214051258527	0.120003391335064	2.137905826591557E-003	0.967328522996958	2.477788465128805E-003	0.967328522996437	5.175166136791211E-003	0.120003391334936	0.982214051258205	0.116766045580749
