0 0 1
1 0 1
2 0 1
3 0 1
4 0 1
5 0 1
6 0 1
7 0 1
8 0 1
9 0 1
10 0 1
11 0 1
12 0 1
13 0 1
14 0 1
15 0 1
16 0 1
17 0 1
18 0 1
19 0 1
20 0 1
21 0 1
22 0 1
23 0 1
24 0 1
25 0 1
26 0 1
27 0 1
28 0 1
29 0 1
30 0 1
31 0 1
32 0 1
33 0 1
34 0 1
35 0 1
36 0 1
37 0 1
38 0 1
39 0 1
40 0 1
41 0 1
42 0 1
43 0 1
44 0 1
45 0 1
46 0 1
47 0 1
48 0 1
49 0 1
50 0 1
51 0 1
52 0 1
53 0 1
54 0 1
55 0 1
56 0 1
57 0 1
58 0 1
59 0 1
60 0 1
61 0 1
62 0 1
63 0 1
64 0 1
65 0 1
66 0 1
67 0 1
68 0 1
69 0 1
70 0 1
71 0 1
72 0 1
73 0 1
74 0 1
75 0 1
76 0 1
77 0 1
78 0 1
79 0 1
80 0 1
81 0 1
82 0 1
83 0 1
84 0 1
85 0 1
86 0 1
87 0 1
88 0 1
89 0 1
90 0 1
91 0 1
92 0 1
93 0 1
94 0 1
95 0 1
96 0 1
97 0 1
98 0 1
99 0 1
100 0 1
101 0 1
102 0 1
103 0 1
104 0 1
105 0 1
106 0 1
107 0 1
108 0 1
109 0 1
110 0 1
111 0 1
112 0 1
113 0 1
114 0 1
115 0 1
116 0 1
117 0 1
118 0 1
119 0 1
120 0 1
121 0 1
122 0 1
123 0 1
124 0 1
125 0 1
126 0 1
127 0 1
128 0 1
129 0 1
130 0 1
131 0 1
132 0 1
133 0 1
134 0 1
135 0 1
136 0 1
137 0 1
138 0 1
139 0 1
140 0 1
141 0 1
142 0 1
143 0 1
144 0 1
145 0 1
146 0 1
147 0 1
148 0 1
149 0 1
150 0 1
151 0 1
152 0 1
153 0 1
154 0 1
155 0 1
156 0 1
157 0 1
158 0 1
159 0 1
160 0 1
161 0 1
162 0 1
163 0 1
164 0 1
165 0 1
166 0 1
167 0 1
168 0 1
169 0 1
170 0 1
171 0 1
172 0 1
173 0 1
174 0 1
175 0 1
176 0 1
177 0 1
178 0 1
179 0 1
0 -26.708 -26.708
1 -26.57 -26.57
2 -23.368 -23.368
3 -20.831 -20.831
4 -19.735 -19.735
5 -16.626 -16.626
6 -15.837 -15.837
7 -13.785 -13.785
8 -13.482 -13.482
9 -13.396 -13.396
10 -12.433 -12.433
11 -12.258 -12.258
12 -12.24 -12.24
13 -12.39 -12.39
14 -11.748 -11.748
15 -11.725 -11.725
16 -12.31 -12.31
17 -10.916 -10.916
18 -10.868 -10.868
19 -10.457 -10.457
20 -10.401 -10.401
21 -10.372 -10.372
22 -10.216 -10.216
23 -10.204 -10.204
24 -10.197 -10.197
25 -10.183 -10.183
26 -10.529 -10.529
27 -9.687 -9.687
28 -9.514 -9.514
29 -9.504 -9.504
30 -8.879 -8.87900375902
31 -8.853 -8.85300377673
32 -8.838 -8.83800136413
33 -8.828 -8.82801516133
34 -8.894 -8.89400240029
35 -8.905 -8.90500014975
36 -8.459 -8.45939675797
37 -8.376 -8.37600401353
38 -8.62 -8.62112745673
39 -7.663 -7.66301846987
40 -7.685 -7.68511439982
41 -7.924 -7.92514423568
42 -7.641 -7.64145503128
43 -6.973 -6.97301698138
44 -6.871 -6.871
45 -6.836 -6.83600540747
46 -6.825 -6.82500346685
47 -7.115 -7.11500182913
48 -6.352 -6.35200220225
49 -6.303 -6.30304191777
50 -6.184 -6.18416052238
51 -5.969 -5.9690337561
52 -5.679 -5.67901128046
53 -5.668 -5.66800553172
54 -5.657 -5.65700074635
55 -5.633 -5.6330229919
56 -5.612 -5.61200021064
57 -5.61 -5.61001770463
58 -5.616 -5.61654142296
59 -5.483 -5.48300027773
60 -5.687 -5.70364123678
61 -4.646 -4.65230380396
62 -4.37 -4.37022365664
63 -4.351 -4.35155783119
64 -4.314 -4.31410283679
65 -4.32 -4.32023898475
66 -4.302 -4.30209578888
67 -4.271 -4.271
68 -4.324 -4.32472027311
69 -4.164 -4.16401332421
70 -4.155 -4.155
71 -4.146 -4.146
72 -4.111 -4.11100188429
73 -4.146 -4.147794125
74 -3.989 -3.98900474173
75 -3.942 -3.94201409168
76 -3.963 -3.96302624333
77 -3.916 -3.91600055131
78 -4.305 -4.30500043409
79 -3.089 -3.09610831283
80 -2.875 -2.8750014966
81 -2.828 -2.83002849219
82 -2.812 -2.8142309863
83 -2.762 -2.76283420847
84 -2.619 -2.61930813504
85 -2.598 -2.59870680124
86 -2.56 -2.56596674847
87 -2.542 -2.54299394656
88 -2.218 -2.30935439221
89 -2.122 -2.1162240521
90 -1.917 -1.85800731453
91 -1.834 -1.82403956441
92 -1.807 -1.80470687796
93 -2.146 -2.30935439221
94 -1.616 -1.616
95 -1.616 -1.56212490531
96 -1.24 -1.23610942952
97 -1.17 -1.16998048743
98 -0.971 -0.967269432888
99 -0.774 -0.773999205464
100 -0.614 -0.613915874991
101 -0.55 -0.55
102 -0.404 -0.403997594777
