   1   1  1 -20.545 -23.215
   2   1  1 -20.138 -24.088
   3   1  1 -17.815 -20.881
   4   1  1 -15.711 -18.719
   5   1  1 -14.966 -17.614
   6   1  1 -12.631 -14.961
   7   1  1 -12.114 -14.187
   8   1  1 -10.981 -10.318
   9   1  1 -10.428 -12.097
  10   1  1 -10.381 -12.079
  11   1  1  -9.939  -9.399
  12   1  1  -9.852  -9.363
  13   1  1  -9.840  -9.334
  14   1  1  -9.698 -11.074
  15   1  1  -9.477  -9.031
  16   1  1  -9.463  -9.010
  17   1  1  -9.348 -11.106
  18   1  1  -8.827  -8.411
  19   1  1  -8.794  -8.375
  20   1  1  -8.459  -8.135
  21   1  1  -8.431  -8.082
  22   1  1  -8.422  -8.057
  23   1  1  -8.358  -8.014
  24   1  1  -8.347  -8.005
  25   1  1  -8.342  -7.998
  26   1  1  -8.333  -7.986
  27   1  1  -7.946  -9.666
  28   1  1  -7.656  -8.799
  29   1  1  -7.608  -8.066
  30   1  1  -7.382  -8.704
  31   1  1  -7.336  -7.079
  32   1  1  -7.309  -7.071
  33   1  1  -7.307  -7.043
  34   1  1  -7.297  -7.050
  35   1  1  -7.278  -7.206
  36   1  1  -7.259  -7.336
  37   1  1  -6.956  -6.906
  38   1  1  -6.920  -6.752
  39   1  1  -6.834  -7.852
  40   1  1  -6.500  -6.283
  41   1  1  -6.494  -6.325
  42   1  1  -6.437  -6.769
  43   1  1  -6.209  -6.639
  44   1  1  -5.878  -5.853
  45   1  1  -5.832  -5.724
  46   1  1  -5.806  -5.703
  47   1  1  -5.799  -5.694
  48   1  1  -5.544  -6.658
  49   1  1  -5.500  -5.347
  50   1  1  -5.472  -5.309
  51   1  1  -5.298  -5.290
  52   1  1  -5.149  -5.115
  53   1  1  -5.065  -4.880
  54   1  1  -5.056  -4.871
  55   1  1  -5.049  -4.867
  56   1  1  -5.025  -4.851
  57   1  1  -5.016  -4.830
  58   1  1  -5.012  -4.827
  59   1  1  -4.873  -4.894
  60   1  1  -4.797  -4.773
  61   1  1  -4.587  -5.264
  62   1  1  -4.183  -4.205
  63   1  1  -4.068  -3.952
  64   1  1  -4.052  -3.942
  65   1  1  -4.046  -3.904
  66   1  1  -4.037  -3.916
  67   1  1  -4.026  -3.901
  68   1  1  -4.025  -3.872
  69   1  1  -4.010  -3.930
  70   1  1  -3.974  -3.795
  71   1  1  -3.963  -3.790
  72   1  1  -3.945  -3.787
  73   1  1  -3.930  -3.759
  74   1  1  -3.864  -3.813
  75   1  1  -3.733  -3.705
  76   1  1  -3.703  -3.669
  77   1  1  -3.692  -3.695
  78   1  1  -3.682  -3.651
  79   1  1  -3.565  -4.195
  80   1  1  -3.104  -3.049
  81   1  1  -2.997  -2.876
  82   1  1  -2.969  -2.839
  83   1  1  -2.947  -2.833
  84   1  1  -2.935  -2.787
  85   1  1  -2.779  -2.701
  86   1  1  -2.765  -2.686
  87   1  1  -2.718  -2.666
  88   1  1  -2.678  -2.663
  89   1  1  -2.436  -2.428
  90   1  1  -2.388  -2.353
  91   1  1  -2.263  -2.188
  92   1  1  -2.232  -2.124
  93   1  1  -2.222  -2.101
  94   1  1  -2.153  -2.379
  95   1  1  -2.053  -1.969
  96   1  1  -2.013  -1.967
  97   1  1  -1.800  -1.683
  98   1  1  -1.759  -1.630
  99   1  1  -1.564  -1.489
 100   1  1  -1.430  -1.353
 101   1  1  -1.315  -1.232
 102   1  1  -1.264  -1.185
 103   1  1  -1.225  -1.048
 104   1  1  -1.210  -1.019
 105   1  1  -1.116  -0.916
 106   1  1  -1.098  -0.943
 107   1  1  -1.076  -0.991
 108   1  1  -0.834  -0.597
 109   1  1  -0.831  -0.593
 110   1  1  -0.702  -0.547
 111   1  1  -0.653  -0.429
 112   1  1  -0.604  -0.438
 113   1  1  -0.564  -0.427
 114   1  1  -0.536  -0.381
 115   1  1  -0.414  -0.261
 116   1  1  -0.326  -0.122
 117   1  1  -0.273  -0.065
 118   1  1  -0.259  -0.045
 119   1  1  -0.252  -0.040
 120   1  1  -0.239   0.014
 121   1  1   0.040   0.256
 122   1  1   0.123   0.390
 123   1  1   0.171   0.482
 124   1  1   0.207   0.493
 125   1  1   0.244   0.499
 126   1  1   0.281   0.636
 127   1  1   0.322   0.676
 128   1  1   0.334   0.641
 129   1  1   0.340   0.672
 130   1  1   0.385   0.733
 131   1  1   0.402   0.723
 132   1  1   0.535   0.807
 133   1  1   0.641   0.969
 134   1  1   0.747   1.041
 135   1  1   0.792   1.103
 136   1  1   0.846   1.169
 137   1  1   0.864   1.190
 138   1  1   0.949   1.262
 139   1  1   1.190   1.559
 140   1  1   1.210   1.613
 141   1  1   1.285   1.647
 142   1  1   1.307   1.687
 143   1  1   1.408   2.698
 144   1  1   1.449   2.319
 145   1  1   1.505   2.696
 146   1  1   1.527   1.946
 147   1  1   1.578   2.006
 148   1  1   1.613   1.986
 149   1  1   1.644   2.057
 150   1  1   1.678   2.057
 151   1  1   1.721   2.077
 152   1  1   1.767   2.161
 153   1  1   1.775   2.124
 154   1  1   1.803   2.153
 155   1  1   1.830   2.478
 156   1  1   1.981   3.054
 157   1  1   2.028   2.426
 158   1  1   2.054   2.485
 159   1  1   2.083   2.663
 160   1  1   2.112   2.666
 161   1  1   2.125   2.538
 162   1  1   2.145   2.605
 163   1  1   2.160   2.695
 164   1  1   2.192   2.949
 165   1  1   2.435   2.809
 166   1  1   2.557   2.937
 167   1  1   2.592   2.967
 168   1  1   2.685   3.004
 169   1  1   2.720   3.186
 170   1  1   2.733   3.213
 171   1  1   2.738   3.215
 172   1  1   2.762   3.244
 173   1  1   2.888   3.308
 174   1  1   2.952   3.315
 175   1  1   3.080   3.516
 176   1  1   3.088   3.500
 177   1  1   3.122   3.574
 178   1  1   3.144   3.612
 179   1  1   3.162   3.595
 180   1  1   3.166   3.619
