   1   1  1 -20.545 -26.823
   2   1  1 -20.138 -26.676
   3   1  1 -17.815 -23.485
   4   1  1 -15.711 -20.952
   5   1  1 -14.966 -19.861
   6   1  1 -12.631 -16.756
   7   1  1 -12.114 -15.971
   8   1  1 -10.981 -14.063
   9   1  1 -10.428 -13.618
  10   1  1 -10.381 -13.532
  11   1  1  -9.939 -12.725
  12   1  1  -9.852 -12.545
  13   1  1  -9.840 -12.529
  14   1  1  -9.698 -12.538
  15   1  1  -9.477 -12.039
  16   1  1  -9.463 -12.017
  17   1  1  -9.348 -12.451
  18   1  1  -8.827 -11.221
  19   1  1  -8.794 -11.174
  20   1  1  -8.459 -10.765
  21   1  1  -8.431 -10.710
  22   1  1  -8.422 -10.682
  23   1  1  -8.358 -10.519
  24   1  1  -8.347 -10.506
  25   1  1  -8.342 -10.500
  26   1  1  -8.333 -10.486
  27   1  1  -7.946 -10.674
  28   1  1  -7.656  -9.842
  29   1  1  -7.608  -9.757
  30   1  1  -7.382  -9.656
  31   1  1  -7.336  -9.199
  32   1  1  -7.309  -9.173
  33   1  1  -7.307  -9.159
  34   1  1  -7.297  -9.148
  35   1  1  -7.278  -9.199
  36   1  1  -7.259  -9.192
  37   1  1  -6.956  -8.767
  38   1  1  -6.920  -8.701
  39   1  1  -6.834  -8.789
  40   1  1  -6.500  -7.983
  41   1  1  -6.494  -8.002
  42   1  1  -6.437  -8.198
  43   1  1  -6.209  -7.899
  44   1  1  -5.878  -7.295
  45   1  1  -5.832  -7.208
  46   1  1  -5.806  -7.172
  47   1  1  -5.799  -7.161
  48   1  1  -5.544  -7.273
  49   1  1  -5.500  -6.692
  50   1  1  -5.472  -6.644
  51   1  1  -5.298  -6.517
  52   1  1  -5.149  -6.311
  53   1  1  -5.065  -6.013
  54   1  1  -5.056  -6.003
  55   1  1  -5.049  -5.992
  56   1  1  -5.025  -5.968
  57   1  1  -5.016  -5.948
  58   1  1  -5.012  -5.947
  59   1  1  -4.873  -5.953
  60   1  1  -4.797  -5.830
  61   1  1  -4.587  -5.926
  62   1  1  -4.183  -4.982
  63   1  1  -4.068  -4.726
  64   1  1  -4.052  -4.705
  65   1  1  -4.046  -4.671
  66   1  1  -4.037  -4.676
  67   1  1  -4.026  -4.657
  68   1  1  -4.025  -4.628
