#
#
   1   1  1 -20.545 -26.708
   2   1  1 -20.138 -26.570
   3   1  1 -17.815 -23.368
   4   1  1 -15.711 -20.831
   5   1  1 -14.966 -19.735
   6   1  1 -12.631 -16.626
   7   1  1 -12.114 -15.837
   8   1  1 -10.981 -13.785
   9   1  1 -10.428 -13.482
  10   1  1 -10.381 -13.396
  11   1  1  -9.939 -12.433
  12   1  1  -9.852 -12.258
  13   1  1  -9.840 -12.240
  14   1  1  -9.698 -12.390
  15   1  1  -9.477 -11.748
  16   1  1  -9.463 -11.725
  17   1  1  -9.348 -12.310
  18   1  1  -8.827 -10.916
  19   1  1  -8.794 -10.868
  20   1  1  -8.459 -10.457
  21   1  1  -8.431 -10.401
  22   1  1  -8.422 -10.372
  23   1  1  -8.358 -10.216
  24   1  1  -8.347 -10.204
  25   1  1  -8.342 -10.197
  26   1  1  -8.333 -10.183
  27   1  1  -7.946 -10.529
  28   1  1  -7.656  -9.687
  29   1  1  -7.608  -9.514
  30   1  1  -7.382  -9.504
  31   1  1  -7.336  -8.879
  32   1  1  -7.309  -8.853
  33   1  1  -7.307  -8.838
  34   1  1  -7.297  -8.828
  35   1  1  -7.278  -8.894
  36   1  1  -7.259  -8.905
  37   1  1  -6.956  -8.459
  38   1  1  -6.920  -8.376
  39   1  1  -6.834  -8.620
  40   1  1  -6.500  -7.663
  41   1  1  -6.494  -7.685
  42   1  1  -6.437  -7.924
  43   1  1  -6.209  -7.641
  44   1  1  -5.878  -6.973
  45   1  1  -5.832  -6.871
  46   1  1  -5.806  -6.836
  47   1  1  -5.799  -6.825
  48   1  1  -5.544  -7.115
  49   1  1  -5.500  -6.352
  50   1  1  -5.472  -6.303
  51   1  1  -5.298  -6.184
  52   1  1  -5.149  -5.969
  53   1  1  -5.065  -5.679
  54   1  1  -5.056  -5.668
  55   1  1  -5.049  -5.657
  56   1  1  -5.025  -5.633
  57   1  1  -5.016  -5.612
  58   1  1  -5.012  -5.610
  59   1  1  -4.873  -5.616
  60   1  1  -4.797  -5.483
  61   1  1  -4.587  -5.687
  62   1  1  -4.183  -4.646
  63   1  1  -4.068  -4.370
  64   1  1  -4.052  -4.351
  65   1  1  -4.046  -4.314
  66   1  1  -4.037  -4.320
  67   1  1  -4.026  -4.302
  68   1  1  -4.025  -4.271
  69   1  1  -4.010  -4.324
  70   1  1  -3.974  -4.164
  71   1  1  -3.963  -4.155
  72   1  1  -3.945  -4.146
  73   1  1  -3.930  -4.111
  74   1  1  -3.864  -4.146
  75   1  1  -3.733  -3.989
  76   1  1  -3.703  -3.942
  77   1  1  -3.692  -3.963
  78   1  1  -3.682  -3.916
  79   1  1  -3.565  -4.305
  80   1  1  -3.104  -3.089
  81   1  1  -2.997  -2.875
  82   1  1  -2.969  -2.828
  83   1  1  -2.947  -2.812
  84   1  1  -2.935  -2.762
  85   1  1  -2.779  -2.619
  86   1  1  -2.765  -2.598
  87   1  1  -2.718  -2.560
  88   1  1  -2.678  -2.542
  89   1  1  -2.436  -2.218
  90   1  1  -2.388  -2.122
  91   1  1  -2.263  -1.917
  92   1  1  -2.232  -1.834
  93   1  1  -2.222  -1.807
  94   1  1  -2.153  -2.146
  95   1  1  -2.053  -1.616
  96   1  1  -2.013  -1.616
  97   1  1  -1.800  -1.240
  98   1  1  -1.759  -1.170
  99   1  1  -1.564  -0.971
 100   1  1  -1.430  -0.774
 101   1  1  -1.315  -0.614
 102   1  1  -1.264  -0.550
 103   1  1  -1.225  -0.404
 104   1  1  -1.210  -0.371
 105   1  1  -1.116  -0.246
 106   1  1  -1.098  -0.261
 107   1  1  -1.076  -0.296
 108   1  1  -0.834   0.162
 109   1  1  -0.831   0.167
 110   1  1  -0.702   0.269
 111   1  1  -0.653   0.392
 112   1  1  -0.604   0.418
 113   1  1  -0.564   0.452
 114   1  1  -0.536   0.500
 115   1  1  -0.414   0.663
 116   1  1  -0.326   0.826
 117   1  1  -0.273   0.896
 118   1  1  -0.259   0.928
 119   1  1  -0.252   0.937
 120   1  1  -0.239   0.904
 121   1  1   0.040   1.186
 122   1  1   0.123   1.375
 123   1  1   0.171   1.497
 124   1  1   0.207   1.501
 125   1  1   0.244   1.483
 126   1  1   0.281   1.645
 127   1  1   0.322   1.693
 128   1  1   0.334   1.651
 129   1  1   0.340   1.691
 130   1  1   0.385   1.793
 131   1  1   0.402   1.777
 132   1  1   0.535   1.864
 133   1  1   0.641   2.048
 134   1  1   0.747   2.168
 135   1  1   0.792   2.205
 136   1  1   0.846   2.337
 137   1  1   0.864   2.359
 138   1  1   0.949   2.456
 139   1  1   1.190   2.792
 140   1  1   1.210   2.827
 141   1  1   1.285   2.899
 142   1  1   1.307   2.948
 143   1  1   1.408   3.773
 144   1  1   1.449   3.521
 145   1  1   1.505   3.818
 146   1  1   1.527   3.285
 147   1  1   1.578   3.343
 148   1  1   1.613   3.195
 149   1  1   1.644   3.359
 150   1  1   1.678   3.379
 151   1  1   1.721   3.403
 152   1  1   1.767   3.509
 153   1  1   1.775   3.468
 154   1  1   1.803   3.501
 155   1  1   1.830   3.705
 156   1  1   1.981   3.844
 157   1  1   2.028   3.811
 158   1  1   2.054   3.879
 159   1  1   2.083   3.838
 160   1  1   2.112   3.877
 161   1  1   2.125   3.961
 162   1  1   2.145   4.041
 163   1  1   2.160   4.122
 164   1  1   2.192   4.241
 165   1  1   2.435   3.947
 166   1  1   2.557   4.433
 167   1  1   2.592   3.955
 168   1  1   2.685   4.126
 169   1  1   2.720   4.752
 170   1  1   2.733   4.825
 171   1  1   2.738   4.834
 172   1  1   2.762   4.849
 173   1  1   2.888   4.934
 174   1  1   2.952   4.765
 175   1  1   3.080   5.008
 176   1  1   3.088   5.066
 177   1  1   3.122   5.191
 178   1  1   3.144   5.288
 179   1  1   3.162   5.213
 180   1  1   3.166   5.269
