#
#
   1   1  1 -20.545 -22.585
   2   1  1 -20.138 -23.427
   3   1  1 -17.815 -20.327
   4   1  1 -15.711 -18.218
   5   1  1 -14.966 -17.127
   6   1  1 -12.631 -14.539
   7   1  1 -12.114 -13.794
   8   1  1 -10.981 -10.577
   9   1  1 -10.428 -11.771
  10   1  1 -10.381 -11.773
  11   1  1  -9.939  -9.603
  12   1  1  -9.852  -9.543
  13   1  1  -9.840  -9.521
  14   1  1  -9.698 -10.800
  15   1  1  -9.477  -9.193
  16   1  1  -9.463  -9.175
  17   1  1  -9.348 -10.764
  18   1  1  -8.827  -8.559
  19   1  1  -8.794  -8.524
  20   1  1  -8.459  -8.249
  21   1  1  -8.431  -8.205
  22   1  1  -8.422  -8.186
  23   1  1  -8.358  -8.132
  24   1  1  -8.347  -8.123
  25   1  1  -8.342  -8.116
  26   1  1  -8.333  -8.105
  27   1  1  -7.946  -9.384
  28   1  1  -7.656  -8.595
  29   1  1  -7.608  -7.941
  30   1  1  -7.382  -8.478
  31   1  1  -7.336  -7.164
  32   1  1  -7.309  -7.149
  33   1  1  -7.307  -7.131
  34   1  1  -7.297  -7.131
  35   1  1  -7.278  -7.229
  36   1  1  -7.259  -7.312
  37   1  1  -6.956  -6.921
  38   1  1  -6.920  -6.807
  39   1  1  -6.834  -7.667
  40   1  1  -6.500  -6.350
  41   1  1  -6.494  -6.377
  42   1  1  -6.437  -6.678
  43   1  1  -6.209  -6.529
  44   1  1  -5.878  -5.860
  45   1  1  -5.832  -5.757
  46   1  1  -5.806  -5.734
  47   1  1  -5.799  -5.727
  48   1  1  -5.544  -6.480
  49   1  1  -5.500  -5.393
  50   1  1  -5.472  -5.358
  51   1  1  -5.298  -5.292
  52   1  1  -5.149  -5.125
  53   1  1  -5.065  -4.934
  54   1  1  -5.056  -4.925
  55   1  1  -5.049  -4.920
  56   1  1  -5.025  -4.901
  57   1  1  -5.016  -4.884
  58   1  1  -5.012  -4.881
  59   1  1  -4.873  -4.888
  60   1  1  -4.797  -4.780
  61   1  1  -4.587  -5.118
  62   1  1  -4.183  -4.199
  63   1  1  -4.068  -3.984
  64   1  1  -4.052  -3.973
  65   1  1  -4.046  -3.944
  66   1  1  -4.037  -3.950
  67   1  1  -4.026  -3.936
  68   1  1  -4.025  -3.915
  69   1  1  -4.010  -3.953
  70   1  1  -3.974  -3.844
  71   1  1  -3.963  -3.837
  72   1  1  -3.945  -3.830
  73   1  1  -3.930  -3.806
  74   1  1  -3.864  -3.827
  75   1  1  -3.733  -3.713
  76   1  1  -3.703  -3.678
  77   1  1  -3.692  -3.694
  78   1  1  -3.682  -3.660
  79   1  1  -3.565  -4.093
  80   1  1  -3.104  -3.064
  81   1  1  -2.997  -2.909
  82   1  1  -2.969  -2.874
  83   1  1  -2.947  -2.863
  84   1  1  -2.935  -2.826
  85   1  1  -2.779  -2.722
  86   1  1  -2.765  -2.707
  87   1  1  -2.718  -2.680
  88   1  1  -2.678  -2.667
  89   1  1  -2.436  -2.430
  90   1  1  -2.388  -2.362
  91   1  1  -2.263  -2.207
  92   1  1  -2.232  -2.152
  93   1  1  -2.222  -2.133
  94   1  1  -2.153  -2.333
  95   1  1  -2.053  -1.991
  96   1  1  -2.013  -1.978
  97   1  1  -1.800  -1.713
  98   1  1  -1.759  -1.663
  99   1  1  -1.564  -1.508
 100   1  1  -1.430  -1.372
 101   1  1  -1.315  -1.253
 102   1  1  -1.264  -1.205
 103   1  1  -1.225  -1.092
 104   1  1  -1.210  -1.067
 105   1  1  -1.116  -0.966
 106   1  1  -1.098  -0.981
 107   1  1  -1.076  -1.012
 108   1  1  -0.834  -0.655
 109   1  1  -0.831  -0.651
 110   1  1  -0.702  -0.585
 111   1  1  -0.653  -0.484
 112   1  1  -0.604  -0.479
