-10.0000000141,-0.0999879016832,-9.90000001508,-0.199984233537,-9.80000001611,-0.299979121876,-0.399971846104,-9.70000001722,-0.499961233634,-9.60000001843,-0.599945306404,-9.50000001974,-9.40000002116,-0.699920580909,-0.799880593685,-9.30000002271,-0.899812544769,-0.999688850235,-9.2000000244,-9.10000002624,-1.09944277146,-9.00000002825,-1.19888258438,-8.90000003045,-1.29727416184,-1.3897841467,-8.80000003285,-1.44919217762,-8.70000003549,-1.51589548103,-8.60000003839,-1.61189118786,-8.50000004158,-1.71421901943,-8.40000004509,-8.30000004897,-8.20000005325,-1.82204205812,-1.94079581833,-2.06918612882,-8.10000005799,-2.18620548843,-8.00000006325,-7.90000006909,-2.29328472463,-7.8000000756,-2.39637025461,-7.70000008286,-2.4978463333,-7.60000009097,-2.59861482958,-7.50000010006,-2.69904403181,-7.40000011027,-2.79929701815,-7.30000012176,-2.8994511911,-2.99954499343,-7.20000013472,-3.09959699105,-7.10000014939,-7.00000016602,-3.1996125218,-6.90000018494,-6.80000020652,-3.29957936359,-3.39941976291,-3.49783574527,-3.52545427227,-6.70000023121,-6.60000025955,-6.5000002922,-3.600576053,-3.70020063355,-3.80010365646,-6.30000037375,-6.40000032995,-3.90006224728,-6.20000042477,-4.10002794721,-6.10000048447,-4.20001999165,-6.00000055463,-5.90000063747,-4.30001472747,-5.8000007358,-4.50000853973,-4.60000667379,-4.40001110689,-4.90000344123,-5.20000193746,-5.30000162447,-5.60000099399,-5.50000116412,-5.00000281778,-5.10000232736,-4.8000042433,-4.00004060286,-4.70000528913,-5.70000085314,-5.40000137101,
4.52499712464e-05,-0.00220793618579,-4.70928722772e-05,-0.00258568902509,4.90376152644e-05,-0.00305862667957,-0.00365997363405,5.10913600642e-05,0.00443868809474,5.32618834912e-05,-0.00546924052885,-5.5557641092e-05,5.79878373463e-05,-0.00686950222942,-0.00883550041911,-6.0562504513e-05,0.0117145165346,0.0161755964907,6.32925912028e-05,-6.6190062019e-05,-0.0236672496175,-6.92680098502e-05,-0.0379193912998,7.25407826501e-05,0.071624775963,-0.188490985381,7.60241268615e-05,0.366678057068,7.97353500007e-05,-0.197041376888,8.36935053208e-05,-0.110761032716,8.79196020418e-05,0.085557054113,-9.2436845209e-05,-9.72709099816e-05,0.00010245025608,-0.0770638806719,0.0746087198689,0.0655593714319,-0.000108006489154,-0.0524988009789,-0.000113974777165,0.000120394331469,-0.0429276111549,-0.000127308964215,-0.0360604151364,-0.000134767736083,-0.0311327032154,0.000142825711309,-0.0276569004059,-0.000151544840604,0.0253062435612,-0.000160994997104,-0.0238831604215,-0.000171255196143,-0.0233100533805,-0.0236472262484,-0.000182415036775,-0.0251737957931,0.000194576411954,-0.000207855545693,0.0286540233729,-0.000222385430097,-0.000238318753945,0.036348070625,-0.0578820364944,-0.237847852457,-0.817550401067,-0.000255831438728,-0.000275126929643,-0.000296441430518,0.0746072812593,0.0293763564184,0.0169965581603,0.000346276112127,0.000320050326597,-0.0113592231793,0.000375498238303,-0.00621811022189,0.000408165430811,0.00487789542627,0.000444811209719,-0.000486073599067,0.00392483709281,0.000532720370699,-0.0026857353368,-0.00226908163334,0.00322097980389,-0.00145391706974,0.000995851574172,0.000887769868077,0.000646092639366,0.000715349595959,0.00127363316361,0.00112295004895,-0.0016718593061,0.00820144340118,0.00193846105702,0.000585681674598,-0.00079518516703,
-0.999999998964,-6.96513381618e-08,-1.47073318151e-07,-8.24001865075e-08,7.65734055276e-08,-9.84764706431e-08,-1.19065001693e-07,5.31869160243e-08,1.45917682259e-07,4.15848497706e-08,-1.81708530189e-07,-3.4701833701e-08,3.01831343842e-08,-2.30683899262e-07,-2.99927550215e-07,-2.70199441129e-08,4.02024669556e-07,5.61282437382e-07,2.47082238571e-08,-2.29683050153e-08,-8.30441925438e-07,-2.16327331679e-08,-1.34555735548e-06,2.05953064808e-08,2.57031675221e-06,-6.83683687886e-06,1.97855842121e-08,1.33923394301e-05,1.91551799359e-08,-7.25320739909e-06,1.8669919452e-08,-4.12383816138e-06,1.83051433904e-08,3.22478708378e-06,-1.80427949011e-08,-1.78695146125e-08,1.77753940424e-08,-2.94296213588e-06,2.89118646399e-06,2.58164008628e-06,-1.77531305553e-08,-2.09829270695e-06,-1.77974366327e-08,1.79046333497e-08,-1.73958670397e-06,-1.80723648782e-08,-1.48111381759e-06,-1.82993972191e-08,-1.29601356856e-06,1.85854824449e-08,-1.16699547624e-06,-1.89312737499e-08,1.08249681408e-06,-1.93382746271e-08,-1.03584690062e-06,-1.98088235e-08,-1.02525057941e-06,-1.05495178289e-06,-2.03461056919e-08,-1.13933888933e-06,2.09541905469e-08,-2.16380967512e-08,1.31592344411e-06,-2.24038849521e-08,-2.32587805891e-08,1.69417382705e-06,-2.73867413639e-06,-1.14240467235e-05,-3.94351871153e-05,-2.42113315672e-08,-2.52716085673e-08,-2.64514545889e-08,3.64098596278e-06,1.45629675829e-06,8.56160581433e-07,2.922802855e-08,2.77647958707e-08,-5.81569874152e-07,3.08605048155e-08,-3.29144902799e-07,3.26851389506e-08,2.62654388302e-07,3.47291746477e-08,-3.70251576309e-08,2.15043625884e-07,3.96121816196e-08,-1.52503520954e-07,-1.31230737575e-07,1.79630264153e-07,-8.90324705771e-08,6.47936170799e-08,5.89904031817e-08,4.58586099665e-08,4.96460393921e-08,7.95523973886e-08,7.15720138631e-08,-1.00409640017e-07,4.26894591998e-07,1.14224776531e-07,4.25374975827e-08,-5.39870056523e-08,
-1.44915798058e-07,-7.21535089999e-08,0.999999998877,-8.53692383963e-08,1.57045945932e-07,-1.02035629066e-07,-1.23381662585e-07,8.18116205874e-08,1.51224632385e-07,5.68581726575e-08,-1.88338485738e-07,-4.44817083585e-08,3.71419355908e-08,-2.39128448171e-07,-3.10943593994e-07,-3.23258688127e-08,4.16840941143e-07,5.82039780168e-07,2.89569249389e-08,-2.64972272793e-08,-8.61261775672e-07,-2.46483499391e-08,-1.39567365588e-06,2.32316394896e-08,2.66639660086e-06,-7.09328748986e-06,2.21338207747e-08,1.38958222065e-05,2.12797868471e-08,-7.52659075729e-06,2.06179742685e-08,-4.27985548905e-06,2.01120012544e-08,3.34728934483e-06,-1.97356505069e-08,-1.94697582737e-08,1.93001947962e-08,-3.05525061378e-06,3.00204705597e-06,2.68117667411e-06,-1.92165272965e-08,-2.17961040267e-06,-1.92111216618e-08,1.92785167843e-08,-1.80732856924e-06,-1.94149939165e-08,-1.5390647049e-06,-1.96182754542e-08,-1.34696492823e-06,1.98873144921e-08,-1.21309775554e-06,-2.02221570616e-08,1.12547300107e-06,-2.06238595584e-08,-1.07717930695e-06,-2.1094438975e-08,-1.06637199972e-06,-1.09748863337e-06,-2.16368703935e-08,-1.18552743031e-06,2.22551093616e-08,-2.29541487462e-08,1.36956688131e-06,-2.37401059169e-08,-2.46203434758e-08,1.76362928929e-06,-2.85160411332e-06,-1.18978907063e-05,-4.10736074375e-05,-2.56036286698e-08,-2.67003375314e-08,-2.79227106563e-08,3.79295709573e-06,1.51746207675e-06,8.92351756168e-07,3.08047460832e-08,2.92851751653e-08,-6.06316574639e-07,3.25015283752e-08,-3.43344478943e-07,3.43993499217e-08,2.74066974936e-07,3.65265566857e-08,-3.89170280351e-08,2.24456560574e-07,4.16114719821e-08,-1.59282364254e-07,-1.37111016668e-07,1.87552882171e-07,-9.31252568406e-08,6.78569738115e-08,6.18073715342e-08,4.81198196768e-08,5.20670925746e-08,8.3242685432e-08,7.4923311586e-08,-1.04985051459e-07,4.45183256674e-07,1.19385540941e-07,4.46591022452e-08,-5.65917915406e-08,
-7.43264881666e-08,-7.47772673662e-08,1.54707100319e-07,-8.84829715653e-08,-0.999999998782,-1.05768724292e-07,-1.27909898756e-07,1.67842901797e-07,1.56792477467e-07,8.74866439858e-08,-1.95295378217e-07,-6.08383851436e-08,4.76246818934e-08,-2.47990724705e-07,-3.22506321959e-07,-3.97913863027e-08,4.32394904802e-07,6.03834091285e-07,3.46542814541e-08,-3.10634767897e-08,-8.93626574193e-07,-2.84444832787e-08,-1.4483110119e-06,2.64786020402e-08,2.76732682261e-06,-7.36272863852e-06,2.49750725175e-08,1.44248658861e-05,2.38129692425e-08,-7.81388860898e-06,2.29121491775e-08,-4.4438433668e-06,2.22176284565e-08,3.47607550278e-06,-2.16906444687e-08,-2.13033106005e-08,2.10352876767e-08,-3.17332449617e-06,3.11864806888e-06,2.78589610183e-06,-2.08716269979e-08,-2.26518451989e-06,-2.08013553347e-08,2.08165052839e-08,-1.87863379049e-06,-2.09114591889e-08,-1.60007884148e-06,-2.1082494667e-08,-1.40062287648e-06,2.13274568065e-08,-1.26166140399e-06,-2.16455534452e-08,1.17075552456e-06,-2.20372047986e-08,-1.1207416075e-06,-2.25039694568e-08,-1.10972402372e-06,-1.14234579391e-06,-2.30485000924e-08,-1.23424998855e-06,2.36745537397e-08,-2.43870332063e-08,1.42617076956e-06,-2.51920619168e-08,-2.60971059454e-08,1.8369411997e-06,-2.97084373277e-06,-1.23983778678e-05,-4.28043197033e-05,-2.71111291142e-08,-2.8244800426e-08,-2.95107572756e-08,3.95353173896e-06,1.58211384217e-06,9.30620445008e-07,3.25019852048e-08,3.09239348613e-08,-6.32494210558e-07,3.42657943027e-08,-3.5837775265e-07,3.62401433418e-08,2.86155014768e-07,3.84545329681e-08,-4.09442432255e-08,2.3443122693e-07,4.37516812366e-08,-1.66472842545e-07,-1.43351646607e-07,1.9595235513e-07,-9.74763393183e-08,7.11200932951e-08,6.48102049034e-08,5.05360108777e-08,5.46519103634e-08,8.71683303999e-08,7.84906899134e-08,-1.09846302423e-07,4.64537406004e-07,1.24865570641e-07,4.69281271971e-08,-5.93705512296e-08,
-5.0845507859e-08,-7.75301067163e-08,7.93744525271e-08,-9.17503256893e-08,-1.65304601692e-07,-1.09686531293e-07,-1.32662855947e-07,-0.999999998677,1.62637473536e-07,1.79544579016e-07,-2.0259963966e-07,-9.36417681944e-08,6.5158553919e-08,-2.57296912114e-07,-3.3465010533e-07,-5.10386929502e-08,4.48733087755e-07,6.26730986891e-07,4.26715616944e-08,-3.71875179892e-08,-9.2763440705e-07,-3.33572538738e-08,-1.50363002775e-06,3.05666500994e-08,2.87341748493e-06,-7.64599355584e-06,2.84750574046e-08,1.49811135969e-05,2.68785961289e-08,-8.11599767283e-06,2.56480712545e-08,-4.61631736585e-06,2.46979054182e-08,3.61155368487e-06,-2.39694138912e-08,-2.34212771432e-08,2.30238231102e-08,-3.29756119832e-06,3.24136587369e-06,2.89614010641e-06,-2.27554543145e-08,-2.35529721355e-06,-2.26003658747e-08,2.25470222473e-08,-1.95373977766e-06,-2.25871305001e-08,-1.66436134528e-06,-2.27149417876e-08,-1.45716957759e-06,2.29267653881e-08,-1.31285294942e-06,-2.3220638273e-08,1.21850126594e-06,-2.35960996201e-08,-1.16668632653e-06,-2.40540488327e-08,-1.15546010031e-06,-1.18968382961e-06,-2.45966689122e-08,-1.28568299141e-06,2.52274012498e-08,-2.59509656044e-08,1.48594252997e-06,-2.67734273973e-08,-2.77023044646e-08,1.91438152213e-06,-3.09684096664e-06,-1.29274128348e-05,-4.46339345195e-05,-2.8746722697e-08,-2.991762344e-08,-3.12280317896e-08,4.12332949958e-06,1.65050501525e-06,9.71118551442e-07,3.43320163272e-08,3.26933952217e-08,-6.60208250453e-07,3.61655903005e-08,-3.74307219668e-07,3.82198892822e-08,2.98969594189e-07,4.05256242353e-08,-4.31195438451e-08,2.45010505973e-07,4.60458430518e-08,-1.74106999201e-07,-1.49980970647e-07,2.04865434854e-07,-1.02106727435e-07,7.4599846564e-08,6.80148163417e-08,5.3121054692e-08,5.74149265113e-08,9.13487079318e-08,8.2292162334e-08,-1.15016373534e-07,4.85036227622e-07,1.30690248315e-07,4.93579808749e-08,-6.23383925618e-08,
-3.91435674718e-08,-8.04200825531e-08,5.43170430758e-08,-9.51809131435e-08,-8.48401280038e-08,-1.13800640083e-07,-1.37654672528e-07,-1.7678664757e-07,1.68777108966e-07,-0.999999998562,-2.10273253283e-07,-1.92241172412e-07,1.00325048764e-07,-2.67075189794e-07,-3.4741194283e-07,-6.98529792386e-08,4.65905585711e-07,6.50801129791e-07,5.47513936026e-08,-4.58062782974e-08,-9.63390929667e-07,-3.99469529844e-08,-1.56180374514e-06,3.58580253184e-08,2.98500275495e-06,-7.94398045243e-06,3.28824051544e-08,1.55663368837e-05,3.06556506609e-08,-8.433884924e-06,2.89596904771e-08,-4.79783359949e-06,2.76563708658e-08,3.75416424388e-06,-2.66542226292e-08,-2.58905810732e-08,2.53213686497e-08,-3.42836806905e-06,3.37060684534e-06,3.01227782233e-06,-2.49149928552e-08,-2.45025338246e-06,-2.46485253157e-08,2.45052584243e-08,-2.03290317619e-06,-2.44730798414e-08,-1.73213404041e-06,-2.45433862634e-08,-1.5168021098e-06,2.47103315586e-08,-1.36685262966e-06,-2.49703155334e-08,1.26888009454e-06,-2.53216423079e-08,-1.21517869133e-06,-2.57642851978e-08,-1.20374653562e-06,-1.23967684351e-06,-2.62997475109e-08,-1.34001783771e-06,2.69309929624e-08,-2.76624380306e-08,1.54910730241e-06,-2.84999933214e-08,-2.9451158862e-08,1.99624561503e-06,-3.23008259935e-06,-1.3487066479e-05,-4.65696407294e-05,-3.05251712117e-08,-3.17332126386e-08,-3.30886767642e-08,4.3030245043e-06,1.72291099721e-06,1.01401156922e-06,3.6308708074e-08,3.46075213255e-08,-6.89573679995e-07,3.82147650382e-08,-3.91201120958e-07,4.03524944759e-08,3.12566543883e-07,4.27538710698e-08,-4.54571850635e-08,2.56241300754e-07,4.85085113202e-08,-1.8221994959e-07,-1.57030080292e-07,2.14332358694e-07,-1.07039544229e-07,7.83148797558e-08,7.14388189334e-08,5.58903805648e-08,6.03721663505e-08,9.58051709421e-08,8.6347607021e-08,-1.20520529193e-07,5.06766118623e-07,1.36887447852e-07,5.19636059159e-08,-6.55120637523e-08,
-3.21548834366e-08,-8.34558628007e-08,4.18305906986e-08,-9.87850797668e-08,-5.80773198498e-08,-1.18123526967e-07,-1.42900571989e-07,-9.07645491647e-08,1.75230215416e-07,-1.89241128323e-07,-2.18339893296e-07,0.999999998435,2.06032507371e-07,-2.77355909457e-07,-3.60831700984e-07,-1.07590161689e-07,4.83966386741e-07,6.76120693939e-07,7.4960133705e-08,-5.87937968586e-08,-1.00101006327e-06,-4.92222458947e-08,-1.62301878886e-06,4.29565813104e-08,3.10244311522e-06,-8.25765850545e-06,3.85879906078e-08,1.61824475689e-05,3.54127501665e-08,-8.76859410083e-06,3.30406025556e-08,-4.98899249424e-06,3.1238088677e-08,3.90438276528e-06,-2.98573444268e-08,-2.88005312144e-08,2.80006725508e-08,-3.56618519728e-06,3.50681018512e-06,3.13470837972e-06,-2.74107286126e-08,-2.55038283858e-06,-2.69970478015e-08,2.67352857448e-08,-2.11640171219e-06,-2.66077931972e-08,-1.80363706698e-06,-2.66018730005e-08,-1.57973391204e-06,2.67086272433e-08,-1.42385572718e-06,-2.69221610989e-08,1.32207614052e-06,-2.72390436411e-08,-1.26639788076e-06,-2.76579408829e-08,-1.25476376383e-06,-1.29251382439e-06,-2.81793897917e-08,-1.39746239877e-06,2.88056530502e-08,-2.95406728391e-08,1.61590973782e-06,-3.03900745005e-08,-3.13612410636e-08,2.0828546166e-06,-3.37109821963e-06,-1.40795931487e-05,-4.86192654859e-05,-3.24634499061e-08,-3.37080703546e-08,-3.51088362124e-08,4.49335109853e-06,1.79963199436e-06,1.05948002708e-06,3.84477873857e-08,3.66821998556e-08,-7.20716027043e-07,4.0428978691e-08,-4.09134074101e-07,4.26536412748e-08,3.27006963422e-07,4.51550672858e-08,-4.79731628039e-08,2.68174987229e-07,5.11559801339e-08,-1.90850234285e-07,-1.64533137087e-07,2.24397243904e-07,-1.12300289235e-07,8.22858388675e-08,7.51017444221e-08,5.88611904601e-08,6.3541464283e-08,1.00561296293e-07,9.06790034228e-08,-1.26386593341e-07,5.29821472827e-07,1.43487830355e-07,5.47616948489e-08,-6.89101675477e-08,
-2.75243113728e-08,-8.66467824386e-08,3.43743645451e-08,-1.0257396813e-07,-4.47423270386e-08,-1.22668631648e-07,-1.48416957757e-07,-6.2154950698e-08,1.82017090286e-07,-9.71932748968e-08,-2.26825089009e-07,2.02765053327e-07,-0.999999998294,-2.8817180609e-07,-3.7495237402e-07,-2.21030911523e-07,5.02973730391e-07,7.02771869333e-07,1.15497424824e-07,-8.05231956795e-08,-1.04061475669e-06,-6.3200748083e-08,-1.68747662065e-06,5.29494800793e-08,3.22612781204e-06,-8.58807449025e-06,4.62433886422e-08,1.68315108863e-05,4.15721370202e-08,-9.12125290818e-06,3.81813494096e-08,-5.1904429616e-06,3.56527201717e-08,4.06272339927e-06,-3.37360756483e-08,-3.2273030413e-08,3.11588377123e-08,-3.71148851821e-06,3.65045105912e-06,3.26386378302e-06,-3.03218686012e-08,-2.65604271264e-06,-2.97118816733e-08,2.92930250198e-08,-2.2045362397e-06,-2.90394536398e-08,-1.87913066927e-06,-2.89325343239e-08,-1.64619638939e-06,2.8958986242e-08,-1.48407405583e-06,-2.9109652578e-08,1.37828921083e-06,-2.9378650522e-08,-1.32053842281e-06,-2.97628097997e-08,-1.30870777246e-06,-1.34840015811e-06,-3.02612873312e-08,-1.45824270272e-06,3.08753443199e-08,-3.16082051649e-08,1.6866160058e-06,-3.24650284239e-08,-3.34529435606e-08,2.17455811598e-06,-3.52046468887e-06,-1.4707449983e-05,-5.07913415969e-05,-3.45811647633e-08,-3.5861177335e-08,-3.7307004443e-08,4.69511024111e-06,1.88099567596e-06,1.10772111388e-06,4.07671475411e-08,3.89355665789e-08,-7.5377251104e-07,4.28259909555e-08,-4.28187784524e-07,4.51410632182e-08,3.42357816933e-07,4.77470252935e-08,-5.06854736106e-08,2.80867927721e-07,5.40065371987e-08,-2.00040221534e-07,-1.72527736238e-07,2.35108536915e-07,-1.17917127612e-07,8.65356302771e-08,7.90253000571e-08,6.20527096309e-08,6.69427106426e-08,1.0564316369e-07,9.5310699188e-08,-1.3264525929e-07,5.54305560086e-07,1.50525177659e-07,5.77709421444e-08,-7.25534156591e-08,
-2.424256818e-08,-9.00029058531e-08,2.943488685e-08,-1.06559594068e-07,-3.67804941758e-08,-1.27450448304e-07,-1.54221523173e-07,-4.79011469219e-08,1.89159629496e-07,-6.65815378482e-08,-2.35756379369e-07,1.04177069448e-07,-2.17467757269e-07,-2.99558205037e-07,-3.89820376678e-07,0.999999998139,5.22990505478e-07,7.30843424502e-07,2.37362057634e-07,-1.24114138553e-07,-1.08233783339e-06,-8.65904126774e-08,-1.75539494095e-06,6.80112415799e-08,3.35647757287e-06,-8.93636012784e-06,5.70216752659e-08,1.75157600425e-05,4.98377204717e-08,-9.49308100877e-06,4.48386176422e-08,-5.40288703098e-06,4.1214889146e-08,4.2297425599e-06,-3.85177616782e-08,-3.64788744465e-08,3.49284084313e-08,-3.86479327308e-06,3.80204408104e-06,3.40021211569e-06,-3.37541375531e-08,-2.76762012903e-06,-3.28793964641e-08,3.22505008363e-08,-2.2976330179e-06,-3.18292321996e-08,-1.95889718798e-06,-3.15881631536e-08,-1.71644070349e-06,3.15076411947e-08,-1.54773761511e-06,-3.15738164957e-08,1.43773637243e-06,-3.17773158663e-08,-1.3778117506e-06,-3.21123588882e-08,-1.36579169109e-06,-1.40755931136e-06,-3.25761528287e-08,-1.52260481375e-06,3.3168509576e-08,-3.38916124241e-08,1.76151603831e-06,-3.47498986514e-08,-3.57500516656e-08,2.27173714473e-06,-3.67881115207e-06,-1.53733185864e-05,-5.30951831351e-05,-3.69010754486e-08,-3.82144661051e-08,-3.97044627631e-08,4.90917669045e-06,1.96736016549e-06,1.15895051334e-06,4.32872247477e-08,4.1388409611e-08,-7.88893341717e-07,4.54260190416e-08,-4.48451848473e-07,4.78348831697e-08,3.58692605704e-07,5.0549895975e-08,-5.36144196956e-08,2.94382047935e-07,5.70807620207e-08,-2.09836561106e-07,-1.81055320338e-07,2.46519522792e-07,-1.23921228928e-07,9.10897215922e-08,8.32336609266e-08,6.54864725052e-08,7.05981441763e-08,1.11079674997e-07,1.00269719753e-07,-1.39330448668e-07,5.80331522729e-07,1.58036775503e-07,6.10123353915e-08,-7.64649183035e-08,
