  -1.51161109399572       0.982812289861303     
  -1.48152265058807       0.998341740112602     
  -1.31078550741634       0.994484085697715     
  -1.15606051129287       0.999924158475834     
  -1.10139730034421       0.989035048939415     
 -0.929698402922650       0.998297284540497     
 -0.891776799864432       0.982960522243545     
 -0.801692846589654       5.713198375930464E-004
 -0.767825337229145       0.985466210761474     
 -0.764386105372441       0.982438377015595     
 -0.729726576437574       2.066666891461999E-002
 -0.718847078815421       5.493497793479600E-002
 -0.717751109748664       2.091407710431105E-003
 -0.713976789192459       0.894474032240157     
 -0.691214287157216       4.651504802783490E-002
 -0.690083468867272       2.838720793569948E-002
 -0.688276242545438       0.908126832249056     
 -0.647990491349570       5.665443644288802E-003
 -0.645456210020345       1.064677557770502E-003
 -0.620664961757382       1.331585912929329E-002
 -0.618573699157518       3.424491913628843E-003
 -0.617680430432279       1.262661011823270E-003
 -0.608957165271963       1.026028048152987E-003
 -0.608018025908259       8.516147989383332E-004
 -0.607644534281891       7.169399773445039E-004
 -0.606974620169000       5.786297434282180E-004
 -0.585361226926948       0.996645489268272     
 -0.564032976252614       0.978049775748556     
 -0.559384192236588       0.552926572589971     
 -0.543854959303474       0.980208698215488     
 -0.538345668529235       9.957673206911174E-003
 -0.536314744322670       1.335136935007740E-002
 -0.535871568060859       3.081289197773373E-003
 -0.535440222239598       5.251517545212560E-002
 -0.533838312747368       0.174820268951579     
 -0.532482523209791       0.115571214765664     
 -0.509753815594024       0.135966121457161     
 -0.506828689033565       3.876682142712942E-003
 -0.503459309129530       0.892983208098345     
 -0.473694158154338       0.318431272274093     
 -0.472200741401979       6.526367175160420E-003
 -0.470625602763486       0.123474086988547     
 -0.456026974649106       0.413947051578916     
 -0.430631261808845       8.108766727449467E-002
 -0.426803294682140       1.992267716158568E-003
 -0.424968242507653       5.874582031205760E-003
 -0.424370348297490       6.723851273407473E-003
 -0.408760699684808       0.992968918724718     
 -0.403406571688004       8.661907229486881E-003
 -0.401338596952111       7.057186479057128E-003
 -0.387846255913952       5.824081046915735E-002
 -0.376569187723078       5.559946457080776E-003
 -0.366748785789158       1.277598177469933E-004
 -0.366085175365561       4.888890042842402E-004
 -0.365605084097227       1.207161913036255E-004
 -0.364046459207745       5.094202690489425E-003
 -0.363272926856990       1.793503143840090E-004
 -0.362947372286847       2.885451356638147E-003
 -0.355987786584345       6.233402270838145E-002
 -0.350595950940976       2.848049770306304E-003
 -0.337744596558348       0.727602777364749     
 -0.306652364187316       0.110980017449815     
 -0.298026496270346       1.902248252948094E-003
 -0.297081594381333       1.387235689952892E-002
 -0.296606348065470       1.341864367661046E-003
 -0.295724127694145       4.848027690981418E-003
 -0.294339788352510       1.601631746066416E-003
 -0.294297221015309       5.438482866604599E-004
 -0.292899320218446       9.374459073625553E-003
 -0.286515214415683       1.701678187167440E-003
 -0.286209569058155       5.346872341097485E-003
 -0.285317730813454       6.302849372188545E-003
 -0.283474951350199       2.365969742926344E-004
 -0.281211609437619       1.430791483475107E-002
 -0.272501177437760       4.567275455421937E-003
 -0.270401341324630       3.759159557381915E-003
 -0.269891378917093       3.332934020473499E-003
 -0.268731597300411       1.835838530612543E-003
 -0.227065462057212       3.140168797090802E-002
 -0.219933924707696       5.664843128145870E-004
 -0.216903318947502       1.098506109984620E-002
 -0.215259548451998       1.141839928135754E-002
 -0.214203265850202       1.832187167955304E-003
 -0.202297310354874       2.119837351809269E-003
 -0.201506204644412       1.566150647640428E-003
 -0.198301009983921       1.290084290389234E-002
 -0.195214395288700       8.888168779424763E-003
 -0.177186523816825       5.720209275467086E-002
