  76  94  94   imag      0.001   0.000   0.000   0.001   0.000
  77  94  94   real      0.034   0.012  -0.013   0.033   0.026
  77  94  94   imag      0.000   0.000   0.000   0.000   0.000
  78  94  94   real      0.002  -0.004   0.002   0.000   0.001
  78  94  94   imag      0.000   0.000   0.000   0.000   0.000
  79  94  94   real     -0.004   0.004  -0.003  -0.003  -0.004
  79  94  94   imag      0.000   0.000   0.000   0.000   0.000
  80  94  94   real      0.540   0.095  -0.131   0.504   0.423
  80  94  94   imag     -0.002   0.000   0.000  -0.002  -0.002
  81  94  94   real     -0.012  -0.001   0.004  -0.010  -0.009
  81  94  94   imag      0.000   0.000   0.000   0.000   0.000
  82  94  94   real     -0.242  -0.041   0.055  -0.228  -0.194
  82  94  94   imag      0.001   0.000   0.000   0.000   0.000
  83  94  94   real     -0.295  -0.043   0.063  -0.275  -0.235
  83  94  94   imag      0.023   0.003  -0.005   0.021   0.018
  84  94  94   real      0.163   0.023  -0.039   0.147   0.124
  84  94  94   imag      0.000   0.000   0.000   0.000   0.000
  85  94  94   real      0.090   0.019  -0.022   0.086   0.075
  85  94  94   imag      0.000   0.000   0.000   0.000   0.000
  86  94  94   real      0.124   0.017  -0.024   0.117   0.101
  86  94  94   imag      0.000   0.000   0.000   0.000   0.000
  87  94  94   real      0.418   0.033  -0.066   0.385   0.338
  87  94  94   imag      0.000   0.000   0.000   0.000   0.000
  88  94  94   real      0.182   0.026  -0.041   0.168   0.146
  88  94  94   imag      0.000   0.000   0.000   0.000   0.000
  89  94  94   real     -1.055  -0.042   0.160  -0.937  -0.835
  89  94  94   imag      0.000   0.000   0.000   0.000   0.000
  90  94  94   real     -0.196  -0.015   0.033  -0.178  -0.159
  90  94  94   imag      0.000   0.000   0.000   0.000   0.000
  91  94  94   real     -1.437  -0.081   0.288  -1.231  -1.077
  91  94  94   imag     -0.001   0.000   0.000   0.000   0.000
  92  94  94   real     -0.212  -0.033   0.086  -0.159  -0.120
  92  94  94   imag      0.000   0.000   0.000   0.000   0.000
  93  94  94   real     -0.300   0.006   0.025  -0.269  -0.250
  93  94  94   imag      0.000   0.000   0.000   0.000   0.000
  95  94  94   real     -0.300   0.010   0.023  -0.267  -0.251
  95  94  94   imag      0.000   0.000   0.000   0.000   0.000
  96  94  94   real      1.990   0.043  -0.294   1.739   1.580
  96  94  94   imag      0.000   0.000   0.000   0.000   0.000
  97  94  94   real     -0.887   0.032   0.093  -0.763  -0.708
  97  94  94   imag      0.000   0.000   0.000   0.000   0.000
